country,categoria_expectativa_vida,gdp_per_capita_current_us$,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,life_expectancy_at_birth_total_years,agriculture_value_added_of_gdp,services_value_added_of_gdp,infant_mortality_rate_per_1_000_live_births,tiene_dato_gini,ratio_servicios_agri
Romania,Mortalidad_Media,1650.04922365201,10.0,2054.45247554785,69.4560975609756,18.1628255328095,40.2701495282895,22.2,1.0,2.2171742747594596
Rwanda,Mortalidad_Media,975.469323979541,54.7,372.991402429343,67.528,24.886975847496,46.4685596596172,30.8,0.0,1.867183861324502
Rwanda,Mortalidad_Alta,829.544845639777,59.1,365.508479917565,66.85,24.0706966220179,47.647336269549,31.1,0.0,1.9794747537952486
Rwanda,Mortalidad_Media,778.701498787411,57.6,358.132557033915,66.953,26.6559195496967,46.5785096073841,31.5,0.0,1.7473983413156753
Rwanda,Mortalidad_Alta,810.051412137354,67.9,357.419084978587,66.691,23.560629300383,49.0985649554223,31.8,0.0,2.0839241740722163
Rwanda,Mortalidad_Alta,771.773511057901,61.2,355.698420076335,66.354,24.6227246165566,49.6894821626552,32.2,0.0,2.0180334604093093
Rwanda,Mortalidad_Alta,758.300966737624,45.9,352.157966903596,66.14,26.3454376635445,47.8764811281534,32.6,0.0,1.8172589022653618
Rwanda,Mortalidad_Alta,729.519134044611,49.0,347.74298432412,65.733,25.1527094826327,49.2882419165261,33.1,1.0,1.95955994126829
Rwanda,Mortalidad_Alta,733.998630392314,53.0,350.169173195487,65.419,23.9810045274251,49.7430202653232,33.7,0.0,2.0742675815951
Rwanda,Mortalidad_Alta,724.957526109262,46.9,352.158641161359,65.088,24.6883207854521,49.2213441044684,34.6,0.0,1.993709678848336
Rwanda,Mortalidad_Alta,704.92421796616,50.0,354.886177609396,64.651,24.9203167464094,49.800841592671,35.7,1.0,1.998403234575518
Rwanda,Mortalidad_Alta,706.8172686891,40.0,354.165609155772,64.189,24.765432008534,48.8490732798953,37.2,0.0,1.972470064849353
Rwanda,Mortalidad_Alta,651.133677964662,33.0,350.444162856993,63.476,23.8371959544057,47.8976422904983,39.0,0.0,2.009365631012721
Rwanda,Mortalidad_Alta,593.624927744346,30.0,349.056987418247,62.804,24.3144893985439,49.8792967990238,42.2,1.0,2.051422753792678
Rwanda,Mortalidad_Alta,564.039095842449,28.0,350.122128007432,61.813,25.3575273279149,49.5103472767103,45.4,0.0,1.9524911335580697
Rwanda,Mortalidad_Alta,528.326391755502,25.0,347.008912213796,60.641,24.7805133299176,49.309864191162,48.8,0.0,1.9898645171175704
Rwanda,Mortalidad_Alta,426.234183487629,21.0,347.627010114549,59.504,26.068484121694,48.1958467944348,53.0,0.0,1.8488166235307322
Rwanda,Mortalidad_Alta,356.995022901154,10.0,350.903344670586,58.342,30.026108002825,45.2049075365036,57.9,0.0,1.5055200471619732
Rwanda,Mortalidad_Alta,324.016863847189,10.0,352.136028277729,56.968,33.7756165293022,42.5382621808924,63.9,1.0,1.2594370303792422
Rwanda,Mortalidad_Alta,269.540446333402,10.0,387.066145752688,55.52,33.895261824051,42.4570134790914,71.1,0.0,1.252594350782246
Rwanda,Mortalidad_Alta,249.012274982252,10.0,396.494966802982,53.529,33.0353672438095,43.6823937428764,79.5,0.0,1.3222917553932154
Rwanda,Mortalidad_Alta,234.043016755733,10.0,407.829159505775,51.262,30.1946865741942,44.3972019839823,88.3,0.0,1.4703647237698514
Rwanda,Mortalidad_Alta,237.308846200901,10.0,406.223640037907,49.49,31.7940006044905,43.4295280432737,98.0,0.0,1.3659661325268966
Rwanda,Mortalidad_Alta,251.86926386091,10.0,405.776823991798,47.798,31.1849871789041,44.3325422142963,107.9,1.0,1.4215988597322948
Rwanda,Mortalidad_Alta,227.971147849318,26.4,1047.13268372201,41.518,44.000449460129,40.0283638076243,125.7,0.0,0.9097262482260777
Saudi Arabia,Mortalidad_Baja,38510.2276211037,50.7,7529.60103058863,77.31,2.21479159080364,40.2066530479076,5.1,0.0,18.153695912001616
Saudi Arabia,Mortalidad_Baja,31920.7653655643,53.2,7465.87573152761,77.089,2.44812792691627,45.8018349629672,5.3,0.0,18.708922217418788
Saudi Arabia,Mortalidad_Baja,24338.8307301067,49.6,7170.88694947248,77.596,2.95556974627207,54.5874963582755,5.5,0.0,18.469364976796097
Saudi Arabia,Mortalidad_Baja,29566.7933827436,49.8,7668.22165933444,78.313,2.45384656461481,49.0640913102722,5.8,0.0,19.99476740632069
Saudi Arabia,Mortalidad_Baja,29360.0658968566,49.9,7650.66372475004,78.75,2.41396154385256,46.0223400101906,6.1,0.0,19.06506759703441
Saudi Arabia,Mortalidad_Baja,23929.2907135982,45.9,7707.05632967392,78.721,2.83525700890872,51.4336551370844,6.5,0.0,18.140738203088343
Saudi Arabia,Mortalidad_Baja,22267.7217050387,49.0,7521.58911581712,78.354,2.91802299444676,53.5509157775579,6.9,0.0,18.351779913821698
Saudi Arabia,Mortalidad_Baja,23256.1549553531,46.0,7786.91651664863,77.776,2.75387031670143,51.6451922544441,7.4,0.0,18.753676213883743
Saudi Arabia,Mortalidad_Baja,27805.4850319422,43.7,7959.81351652344,77.116,2.27940419211986,40.7584259766165,7.9,0.0,17.88117531656854
Saudi Arabia,Mortalidad_Baja,27865.465604962,44.0,7401.17130265584,76.517,2.14783287096443,38.1484481310781,8.5,0.0,17.76136711882452
Saudi Arabia,Mortalidad_Baja,28733.4375513452,47.0,7862.42354103658,76.09,2.06209514825132,35.2326927816917,9.1,0.0,17.085871528076396
Saudi Arabia,Mortalidad_Baja,27126.7498747702,43.0,7979.3799657336,75.808,2.15288829129967,34.0894612999603,9.7,0.0,15.834291745523378
Saudi Arabia,Mortalidad_Baja,22028.3901426586,35.0,7965.26121862505,75.616,2.61912238524459,38.6088698481102,10.4,0.0,14.741147670541048
Saudi Arabia,Mortalidad_Baja,17718.3911648365,34.0,7125.05300494705,75.447,2.83043433137553,41.723193527879,11.2,0.0,14.7409155779998
Saudi Arabia,Mortalidad_Baja,22320.4888964331,33.0,6980.05897029755,75.301,2.29269078480924,30.5115127039387,12.0,0.0,13.308167375251767
Saudi Arabia,Mortalidad_Media,18596.1502627898,34.0,6696.94747279399,75.066,2.74276747836675,33.8067662415393,12.8,0.0,12.325786457724222
Saudi Arabia,Mortalidad_Media,17563.6145370639,34.0,6605.44101687621,74.762,2.91996194095464,33.7619580996266,13.7,0.0,11.562465121921626
Saudi Arabia,Mortalidad_Media,15975.7473782258,45.0,6447.07190249029,74.4,3.1854016709851,34.2555195076907,14.6,0.0,10.753908940186191
Saudi Arabia,Mortalidad_Media,13154.4978989446,50.0,6375.54473048108,74.027,3.86835593326895,38.5165977348877,15.5,0.0,9.95683913251987
Saudi Arabia,Mortalidad_Media,11487.220410693,50.0,6631.81585672969,73.657,4.47188176141973,40.5648731772355,16.5,0.0,9.071096988118262
Saudi Arabia,Mortalidad_Media,10586.0543471363,70.0,6826.99573187577,73.296,5.03753751642003,42.9210347921724,17.6,0.0,8.52024121949857
Saudi Arabia,Mortalidad_Media,10805.311325122,70.0,6348.58935367071,72.951,5.13485567314878,43.0507041111285,18.7,0.0,8.384014440025942
Saudi Arabia,Mortalidad_Media,11714.5623675159,70.0,6516.00755562211,72.607,4.90093304872369,40.2910729286417,19.9,0.0,8.221102497846685
Saudi Arabia,Mortalidad_Media,10786.4008952769,61.6,6316.7131696411,70.944,5.84870161320368,44.2746171901196,27.8,0.0,7.56999076344874
Senegal,Mortalidad_Media,1574.0281059306,47.8,315.965932815121,67.788,16.3333231968406,49.7964440298548,31.4,0.0,3.0487637714465277
Senegal,Mortalidad_Media,1598.10676952274,43.6,294.173427358174,66.868,15.5512646222076,50.5239032603048,32.7,1.0,3.2488613940859437
Senegal,Mortalidad_Media,1461.08720350553,40.6,280.607903309744,67.496,16.1487794824433,50.524794927837,33.9,0.0,3.1287067225586163
Senegal,Mortalidad_Media,1431.18128932159,40.3,298.559525125339,67.668,14.8962721234445,50.9547929398667,34.9,0.0,3.420640581590309
Senegal,Mortalidad_Media,1452.55612562445,42.6,274.380533481061,67.379,14.9875195578847,52.1727885084918,35.7,1.0,3.481082263612094
Senegal,Mortalidad_Media,1356.80518449031,42.1,278.019674604295,67.059,14.9820338201197,52.1708286457549,36.4,0.0,3.4822260630391555
Senegal,Mortalidad_Alta,1266.43957151587,43.0,287.042022425235,66.724,14.4140203888971,51.9681042834976,36.9,0.0,3.6053857897639605
Senegal,Mortalidad_Alta,1218.00613555438,41.0,296.775621300382,66.451,14.2825767344045,51.4368734328387,37.3,0.0,3.601372104582172
Senegal,Mortalidad_Alta,1398.89137601382,29.5,284.845981855555,66.001,13.3687650760268,53.6085329173623,37.9,0.0,4.009983914931263
Senegal,Mortalidad_Alta,1379.83196553924,29.0,271.06546719919,65.638,13.7248803755401,52.6932478038648,38.5,0.0,3.839250059896513
Senegal,Mortalidad_Alta,1326.83798848379,29.0,302.418621518753,65.229,14.0976923523704,53.7359773167972,39.3,0.0,3.811686052842682
Senegal,Mortalidad_Alta,1374.67591873844,30.0,317.49118236804,64.799,12.9470610352017,53.7636944684195,40.3,1.0,4.152579054214826
Senegal,Mortalidad_Alta,1275.88357492357,34.0,313.396782040786,64.221,15.945261535619,52.4270621171615,41.5,0.0,3.287939931248438
Senegal,Mortalidad_Alta,1308.69404336205,36.0,304.736226945897,63.751,16.1077336169075,52.3709526949588,43.0,0.0,3.2512924499811433
Senegal,Mortalidad_Alta,1398.79218010021,33.0,259.2346121475,63.201,14.6866270243556,53.5524725330782,44.9,0.0,3.6463425158322154
Senegal,Mortalidad_Alta,1188.93877808175,32.0,253.743519677808,62.653,12.2459105728806,53.2209644120259,47.2,0.0,4.346019358485872
Senegal,Mortalidad_Alta,1017.20196747987,30.0,241.589611245821,61.801,13.3951515867003,51.9152517286897,50.1,0.0,3.8756748210475656
Senegal,Mortalidad_Alta,979.846101520171,32.0,246.435668804505,60.98,15.1803964143562,49.6862123536231,53.5,1.0,3.273051045401853
Senegal,Mortalidad_Alta,918.102079522155,31.0,247.017188309568,60.308,14.2017995388,50.6690012194278,57.5,0.0,3.5677873836338594
Senegal,Mortalidad_Alta,817.888034221442,29.0,235.81440136714,59.474,15.4910998381045,50.7893753360918,61.8,0.0,3.278616487330471
Senegal,Mortalidad_Alta,669.430447319209,35.0,249.886211773534,58.912,13.3807801250726,50.4637711431131,66.2,0.0,3.7713624072302956
Senegal,Mortalidad_Alta,637.213530563724,34.0,253.79128464664,58.158,16.2524323093589,49.2404719048245,70.4,1.0,3.029729394810005
Senegal,Mortalidad_Alta,603.233162455158,33.0,240.56962512208,57.615,16.4392452034714,50.5601905708335,73.8,0.0,3.0755785892260388
Senegal,Mortalidad_Alta,714.994396357297,26.0,210.782876892548,57.336,19.4701646746387,48.8479768764757,75.6,0.0,2.5088630575427917
Serbia,Mortalidad_Baja,10022.9688543402,37.9,2441.19971197446,75.2365853658537,5.33833772063431,54.2744500263509,4.5,1.0,10.166919529381502
Serbia,Mortalidad_Media,9680.52798074468,45.0,2355.54985028928,72.780487804878,5.15586469879064,54.2584622562205,4.6,1.0,10.52363966590267
Serbia,Mortalidad_Media,8098.70955668849,44.0,2291.82629172746,74.4780487804878,5.05373769401741,54.449906869144,4.7,1.0,10.774185398185889
Serbia,Mortalidad_Baja,7755.632986437,37.2,2201.91614384043,75.9365853658537,4.76474851493196,53.1665541059224,4.8,1.0,11.158312750254693
Serbia,Mortalidad_Baja,7559.86165747394,36.5,2200.60591762227,75.890243902439,5.20468651078978,52.450101208515,5.0,1.0,10.07747557893857
Serbia,Mortalidad_Baja,6548.03653824187,38.2,2225.14916142745,75.5390243902439,5.05778606525606,51.877371401474,5.1,1.0,10.256932723556707
Serbia,Mortalidad_Baja,5982.37030126471,41.0,2166.13667526014,75.6878048780488,5.70664096571472,51.2068284193302,5.2,1.0,8.97319959797346
Serbia,Mortalidad_Baja,5820.3215576888,42.0,2080.79593994038,75.2878048780488,5.60595319138529,52.0345054658593,5.4,1.0,9.282008552233563
Serbia,Mortalidad_Baja,6886.67809068704,34.0,1861.95850075295,75.3365853658537,6.11737533592784,52.074015215271,5.7,1.0,8.512476733189166
Serbia,Mortalidad_Baja,7040.41812068781,33.0,2082.3515430645,75.1853658536585,6.29965191728962,50.6977759450694,5.9,1.0,8.047710668890696
Serbia,Mortalidad_Media,6263.04086072815,35.0,2024.48141513919,74.8365853658537,6.04364014215639,51.8649552084884,6.1,1.0,8.581741134240136
Serbia,Mortalidad_Media,7082.2861666075,35.0,2242.01989996454,74.5365853658537,6.34800451775273,51.9323599324641,6.4,0.0,8.180895238374655
Serbia,Mortalidad_Media,5970.92660940072,34.0,2145.91401310627,74.3365853658537,6.11650941889437,52.6411736360141,6.6,1.0,8.606407679746466
Serbia,Mortalidad_Media,6414.0448463847,34.0,2073.57047235444,73.9853658536585,5.99159503176742,53.7372070633044,6.7,1.0,8.968764874526713
Serbia,Mortalidad_Media,7376.73517910716,38.28,2292.39642333029,73.8853658536585,6.35977347846117,49.8508306132869,6.9,1.0,7.838460093290769
Serbia,Mortalidad_Media,6081.08765700202,36.58,2241.56812781607,73.6317073170732,5.50486565149148,49.6279606735475,7.1,1.0,9.015290075263032
Serbia,Mortalidad_Media,4492.7136699046,37.14,2293.67913246219,73.3853658536585,6.22223200235689,47.8325380339523,7.4,1.0,7.687360100978883
Serbia,Mortalidad_Media,3807.97417321786,49.260000000000005,2152.46605224195,72.8341463414634,6.16013694013165,48.0672632642501,7.8,1.0,7.802953689406593
Serbia,Mortalidad_Media,3597.08798057009,52.720000000000006,2418.7222777969,72.6829268292683,7.62709744796992,45.3929137101751,8.4,1.0,5.951531892680509
Serbia,Mortalidad_Media,3153.9011312754,10.0,2211.04337201789,72.4365853658537,7.02904112121838,47.5279786788736,9.1,1.0,6.761658931742788
Serbia,Mortalidad_Media,2390.73459447107,10.0,2097.94999221022,72.2853658536585,8.51013913494866,43.969610784316,9.9,1.0,5.16673230449848
Serbia,Mortalidad_Media,1812.42088281393,24.880000000000003,1965.15252074554,72.2341463414634,12.7777822955607,41.885562408666,10.4,0.0,3.2779993773425002
Serbia,Mortalidad_Media,974.725469278615,29.660000000000004,1801.4812028674,71.5829268292683,14.6669778316554,41.9946540126238,10.9,0.0,2.8632111191978287
Serbia,Mortalidad_Media,2349.40645150289,33.18,1782.19587927974,72.6157317073171,14.1606311127223,43.9089898886411,16.9,0.0,3.1007791629563783
Seychelles,Mortalidad_Media,16836.6721895387,65.2,6475.375452075736,73.7024390243903,2.43560145251469,68.5396110646681,13.3,0.0,28.140733367482138
Seychelles,Mortalidad_Media,14982.9111487767,64.4,2487.6665661760762,73.3975609756097,2.44466263831241,71.792890047776,13.5,0.0,29.367197306756314
Seychelles,Mortalidad_Baja,14041.4754074575,53.3,2251.4123194083063,77.2365853658537,1.96124535557297,69.3076224483376,13.6,0.0,35.33857824131833
Seychelles,Mortalidad_Media,19141.5118743615,39.2,5454.131091180054,74.0463414634146,2.12955445087691,70.9429679692474,13.6,0.0,33.313526188557624
Seychelles,Mortalidad_Media,18440.2340460932,38.8,3462.899126568096,72.8414634146341,2.0783484846252,69.9476824400139,13.5,1.0,33.65541580608795
Seychelles,Mortalidad_Media,17480.3651911372,44.3,5376.5280587140105,74.3,2.13180786598013,69.2741357827459,13.4,0.0,32.495487463123744
Seychelles,Mortalidad_Media,16566.9946042294,55.0,4604.911347986055,74.309756097561,1.9149122831203,68.48212565237,13.3,0.0,35.762539232752815
Seychelles,Mortalidad_Media,15333.1051727105,54.0,4000.465029065718,74.2951219512195,2.05307446564115,67.2463184086625,13.2,0.0,32.753959748684665
Seychelles,Mortalidad_Media,15188.1902175113,48.5,1992.0177677233576,73.2292682926829,2.33075493440682,64.8365134500149,13.1,0.0,27.81781666227208
Seychelles,Mortalidad_Media,14821.2921476077,48.0,2082.079975665752,73.119512195122,2.71276034719474,64.3204210082484,12.9,1.0,23.710321877405065
Seychelles,Mortalidad_Media,12337.1554669388,48.0,3858.3143642150535,74.2756097560976,1.99985279931942,60.6962628362195,12.8,0.0,30.350365215317524
Seychelles,Mortalidad_Media,12110.0937461973,48.0,2364.545427514942,72.7243902439024,2.19346218388635,59.697762704269,12.7,0.0,27.216226084416565
Seychelles,Mortalidad_Media,10934.79494629,48.0,2491.058445020158,73.1975609756098,2.23545934618328,61.5630454862737,12.6,0.0,27.53932680161847
Seychelles,Mortalidad_Media,9747.09180546291,45.0,2105.4017473959602,73.0829268292683,2.24128896994315,62.3094945737398,12.5,0.0,27.80074118480147
Seychelles,Mortalidad_Media,11265.4376270005,31.78,2819.5003488898224,73.1634146341463,2.53632156141561,61.0312008131524,12.4,0.0,24.062879778969645
Seychelles,Mortalidad_Media,12669.3026687222,54.8,2410.82873707855,73.1439024390244,2.62790252151546,61.663102285032,12.3,0.0,23.464760119592295
Seychelles,Mortalidad_Media,12782.9938926475,46.5,2872.34042553192,72.2170731707317,2.78226337941348,59.8814589396797,12.2,1.0,21.522570214866978
Seychelles,Mortalidad_Media,11802.1118276833,52.379999999999995,2751.69567211374,72.1317073170732,3.03800915305174,57.1255555460939,12.1,0.0,18.80361535076685
Seychelles,Mortalidad_Media,10827.671636033,49.1,3103.97090027281,72.6609756097561,3.22710437515749,57.092652626233,12.0,0.0,17.691603985832266
Seychelles,Mortalidad_Media,9070.28460757013,37.58,1724.7298041770723,71.0292682926829,2.46144781055938,35.4266788198821,12.0,0.0,14.392618306959415
Seychelles,Mortalidad_Media,8864.16919495467,41.44,1688.0551727170562,71.0878048780488,2.69362339108723,36.6931400773371,11.9,0.0,13.622223581347283
Seychelles,Mortalidad_Media,8153.2986369879,31.28,2297.7097873063785,73.2536585365854,2.63784400306895,40.4504628927915,11.8,0.0,15.334668329791365
Seychelles,Mortalidad_Media,8063.65500575169,37.44,2269.56042758621,72.7780487804878,2.64100273246754,38.8526916133463,11.8,0.0,14.7113409371771
Seychelles,Mortalidad_Media,7180.66832748656,45.2,2433.8165330065362,72.4829268292683,3.8957027231211,51.9610789739334,12.0,0.0,13.338050325437566
Sierra Leone,Mortalidad_Alta,860.774590932595,32.4,312.3773637864526,61.275,33.8158101028224,42.105830236429,58.0,0.0,1.2451521968097012
Sierra Leone,Mortalidad_Alta,886.192939104469,30.5,291.1468677426218,60.26,33.727923087739,43.4218935702597,60.0,0.0,1.2874167631758124
Sierra Leone,Mortalidad_Alta,845.982914284565,21.8,293.42076770010465,59.694,35.1791845948019,43.3576677772711,61.9,0.0,1.2324807489619203
Sierra Leone,Mortalidad_Alta,844.049555179116,26.2,286.6331778089084,59.593,34.5733169787506,44.0655252117914,64.1,0.0,1.2745530097350768
Sierra Leone,Mortalidad_Alta,845.914540460932,22.0,297.32812716745764,59.059,34.9852345791337,43.9222664585127,66.3,1.0,1.2554515351087379
Sierra Leone,Mortalidad_Alta,779.186007841728,18.9,357.19161465127115,57.761,33.3320506947837,44.7627784875476,68.8,0.0,1.3429350296335878
Sierra Leone,Mortalidad_Alta,844.416411175476,31.0,289.60892932256877,56.937,32.5776913387757,44.7998859143922,71.3,0.0,1.3751706788709424
Sierra Leone,Mortalidad_Alta,964.575980888989,30.0,289.4548421574392,55.454,34.3025554909897,45.7694781946391,76.9,0.0,1.3342877094583065
Sierra Leone,Mortalidad_Alta,1117.7586465721,24.6,418.18815960329084,54.281,31.9043952976079,41.7591459134724,77.7,0.0,1.3088837924661554
Sierra Leone,Mortalidad_Alta,1117.47183075115,25.0,420.98735019974885,54.051,30.1232322468759,41.5447697694912,80.0,0.0,1.3791604243863913
Sierra Leone,Mortalidad_Alta,937.504428180231,24.0,210.11315089055378,53.159,30.6570937162864,43.9808676297969,83.4,0.0,1.4346065558860304
Sierra Leone,Mortalidad_Alta,761.146365577281,22.0,268.9036364021968,52.594,31.5846615609542,46.9470282884235,87.0,1.0,1.486386934931121
Sierra Leone,Mortalidad_Alta,685.039673490948,19.0,356.3196930586546,51.927,30.542621858137,46.2373485831068,90.8,0.0,1.5138631122720232
Sierra Leone,Mortalidad_Alta,652.845806767943,21.0,325.9021803764028,51.312,30.4719745904755,47.3878489732235,94.7,0.0,1.555128921249341
Sierra Leone,Mortalidad_Alta,705.359014080005,22.0,350.55118147975224,50.693,28.9974768705335,46.0455984618893,98.5,0.0,1.5879174132105152
Sierra Leone,Mortalidad_Alta,631.889926264998,24.0,294.0046741414464,50.024,28.3984316094981,44.79108340707,102.4,0.0,1.577237927185008
Sierra Leone,Mortalidad_Alta,580.26796974773,23.0,359.46050621754046,49.547,27.5403133675948,44.5914529648678,106.0,0.0,1.6191338264631425
Sierra Leone,Mortalidad_Alta,462.633324427945,22.0,246.83601775568968,48.306,50.1028759698678,36.9336541451844,109.3,0.0,0.7371563693748148
Sierra Leone,Mortalidad_Alta,417.749983329227,10.0,234.3467190284507,47.485,49.1071000634775,37.1364559409181,112.4,0.0,0.7562339436235138
Sierra Leone,Mortalidad_Alta,413.817607346927,10.0,354.29358869339706,46.784,46.9023167880801,38.4981700589273,115.4,1.0,0.8208159574051435
Sierra Leone,Mortalidad_Alta,388.995111216836,12.120000000000001,360.7703995060364,46.174,46.8536774718631,40.2855978826955,118.2,0.0,0.8598172023292747
Sierra Leone,Mortalidad_Alta,358.315716051546,16.4,348.22796008415116,45.448,45.7908914665424,42.0811946905686,120.8,0.0,0.9189861420652986
Sierra Leone,Mortalidad_Alta,143.743743239644,10.0,340.500744441555,44.834,55.0141620912989,12.4902278563224,123.4,0.0,0.22703659169786516
Sierra Leone,Mortalidad_Alta,208.351997250955,10.0,363.6337854124242,42.579,39.9545618365047,17.130552602886,132.7,0.0,0.42875085635990073
Singapore,Mortalidad_Baja,90299.0694637269,92.8,6630.39044839924,82.8951219512195,0.0259773163736464,71.6014067935171,1.8,0.0,2756.3049917718085
Singapore,Mortalidad_Baja,80056.1288247844,93.2,6495.85092286805,83.0926829268293,0.0305513686655138,70.1698277615445,1.9,0.0,2296.7818080357156
Singapore,Mortalidad_Baja,61410.0792630788,92.4,6033.41181529317,83.5439024390244,0.0328172521186951,72.1026995251566,1.9,0.0,2197.097406704617
Singapore,Mortalidad_Baja,65952.0378959293,95.1,6067.59648081936,83.5951219512195,0.0322521301996085,70.8020783233725,2.0,0.0,2195.268277945621
Singapore,Mortalidad_Baja,66881.6067035265,91.2,5798.25693365327,83.2975609756098,0.0301171482363284,69.3585145719227,2.1,0.0,2302.9575718015667
Singapore,Mortalidad_Baja,61236.251270627,87.9,6313.4270530557,83.0951219512195,0.0307635837552264,70.3886178111457,2.1,0.0,2288.0499999999984
Singapore,Mortalidad_Baja,57005.5887176547,84.0,5948.35980472719,82.8463414634146,0.0315212894381262,70.7460695193887,2.2,0.0,2244.3900862068995
Singapore,Mortalidad_Baja,55645.6068614606,86.0,5832.18748421598,82.7439024390244,0.0326135138026483,69.950933310914,2.2,0.0,2144.845039826215
Singapore,Mortalidad_Baja,57564.8023114977,91.9,5609.37150725607,82.4951219512195,0.0345408510735362,70.3453257931675,2.2,0.0,2036.5834542815662
Singapore,Mortalidad_Baja,56967.4257940383,92.0,5189.85191531132,82.2463414634147,0.0343752167938134,70.7623061587241,2.2,0.0,2058.5268329554037
Singapore,Mortalidad_Baja,55547.5553077786,93.0,4690.85416009299,81.9951219512195,0.033272726533169,69.2086270458185,2.2,0.0,2080.0407497962524
Singapore,Mortalidad_Baja,53891.4570264372,92.0,4143.38713624558,81.7439024390244,0.0346076007512354,69.0231236262618,2.2,0.0,1994.4498355263145
Singapore,Mortalidad_Baja,47236.683084953,92.0,4762.93363038208,81.5414634146342,0.0361489888834213,67.8435170825381,2.2,0.0,1876.7749576988192
Singapore,Mortalidad_Baja,38926.8054365453,93.0,5190.4488272323,81.2414634146342,0.0406877612701381,68.0060695233087,2.2,0.0,1671.4134029590925
Singapore,Mortalidad_Baja,40008.5720489092,94.0,4958.46248257993,80.790243902439,0.0414321884664469,68.3479617553522,2.3,0.0,1649.634361233478
Singapore,Mortalidad_Baja,39432.8860198877,94.0,4537.4171693226,80.4414634146342,0.0428679973714474,66.0401485014903,2.3,0.0,1540.546621043625
Singapore,Mortalidad_Baja,33768.4528234651,93.0,5128.30865666219,80.1414634146341,0.0488654244516825,64.8768540490551,2.3,0.0,1327.6637781629113
Singapore,Mortalidad_Baja,29961.3172812732,94.0,4925.75757554205,79.990243902439,0.0550481142142599,64.0731843759255,2.3,0.0,1163.9487617421
Singapore,Mortalidad_Baja,27608.080013423,93.0,7371.02793327917,79.490243902439,0.0556489896262466,63.0725751287076,2.4,0.0,1133.4001848428834
Singapore,Mortalidad_Baja,23730.3840054566,92.0,6217.05880619521,79.0390243902439,0.0611340723110266,64.3487252076354,2.5,0.0,1052.5836538461544
Singapore,Mortalidad_Baja,22159.8373710639,91.0,5066.19603486754,78.5512195121951,0.0710328000140014,63.9769556802401,2.7,0.0,900.6677994902283
Singapore,Mortalidad_Baja,21699.7414868907,91.0,5146.02323865296,78.2512195121951,0.0823566559095407,63.593634234512,2.8,0.0,772.1735849056607
Singapore,Mortalidad_Baja,23852.8389514753,91.0,4634.81368272521,77.9512195121951,0.092131732680321,60.6645197437216,3.0,0.0,658.4541284403665
Singapore,Mortalidad_Baja,24914.8507020358,90.0,5346.98780182868,76.2951219512195,0.144861979394729,61.6183244378062,4.0,0.0,425.3588463671667
Slovenia,Mortalidad_Baja,28373.8382265999,66.7,3039.0350404997,81.2829268292683,1.7102320081773,58.0693502952181,1.9,1.0,33.95407758571084
Slovenia,Mortalidad_Baja,29187.369382785,68.2,3139.44820580304,80.6756097560976,1.51124954313166,57.8342881675031,1.9,1.0,38.26918488104686
Slovenia,Mortalidad_Baja,25392.0651093612,67.4,3066.63817459004,80.5317073170732,1.89729714128329,57.1774558808323,1.9,1.0,30.136268398190243
Slovenia,Mortalidad_Baja,25814.1687167572,53.6,3258.59326068265,81.5292682926829,1.77040651705792,56.5174939998697,2.0,1.0,31.923455689595553
Slovenia,Mortalidad_Baja,25888.0481065655,52.1,3332.53122800988,81.3780487804878,1.99134296260198,56.5036144676369,2.0,1.0,28.374627338832024
Slovenia,Mortalidad_Baja,23303.077705959,53.6,3383.3924450401,81.0292682926829,1.69303673263207,56.5851812852398,2.0,1.0,33.42229982055378
Slovenia,Mortalidad_Baja,21447.8377796036,58.0,3292.05071205777,81.1756097560976,1.85129615497703,56.6168276408096,2.1,1.0,30.58226393902497
Slovenia,Mortalidad_Baja,20697.2748530619,57.0,3191.92171414285,80.7756097560976,1.97361186480213,56.278935273132,2.1,1.0,28.515705786342345
Slovenia,Mortalidad_Baja,24013.0682060959,61.0,3236.4048734477,81.0780487804878,1.82135489758977,56.3977533700188,2.2,1.0,30.96472491146613
Slovenia,Mortalidad_Baja,23236.9655321695,59.0,3335.3735333552,80.3219512195122,1.8307708216806,56.9767649955258,2.3,1.0,31.121735348186622
Slovenia,Mortalidad_Baja,22442.1417859955,64.0,3430.61621157661,80.1243902439024,1.82601354087255,57.688460637012,2.4,1.0,31.59257001426501
Slovenia,Mortalidad_Baja,24940.6284841605,66.0,3582.3807067373,79.9707317073171,2.04087230966772,58.1676012805429,2.5,1.0,28.501342786121352
Slovenia,Mortalidad_Baja,23329.8417691156,67.0,3589.80689968695,79.4219512195122,1.81942536718625,58.6420215397293,2.6,1.0,32.23106734541108
Slovenia,Mortalidad_Baja,24501.7897290425,66.0,3514.26263276978,78.9707317073171,1.76138111297772,58.1407454334313,2.8,1.0,33.008611824581735
Slovenia,Mortalidad_Baja,27461.9764165315,64.0,3952.12209658593,78.7658536585366,1.75871456280572,56.0214422882231,2.9,1.0,31.853629618470173
Slovenia,Mortalidad_Baja,23725.1596001515,61.0,3757.02712910831,78.5609756097561,2.03283295611526,54.9677820668108,3.1,1.0,27.039989636853456
