country,categoria_expectativa_vida,AE_Latente_1,AE_Latente_2,AE_Latente_3,AE_Latente_4,gdp_per_capita_current_us$
Australia,Mortalidad_Baja,4.4287240770820295,0.0,2.2488196500939703,7.262610188297523,36595.7071548423
Australia,Mortalidad_Baja,4.443086851438828,0.0,2.219945710784964,7.175020733758624,34479.7679298388
Australia,Mortalidad_Baja,2.3297066140645435,0.0,0.30340745062526375,5.822775936880035,30836.7306824685
Australia,Mortalidad_Baja,2.312657375813497,0.0,0.30750619188903466,5.75740729024138,23718.1338501868
Australia,Mortalidad_Baja,4.337670951989435,0.0,2.22475493996247,6.824351779390222,20301.8431713256
Australia,Mortalidad_Baja,2.3011571836376103,0.0,0.2845534579028302,5.699835007229162,19695.7297379144
Australia,Mortalidad_Baja,4.423203157087412,0.0,2.2360679916297053,7.081341376559238,21870.4159669594
Australia,Mortalidad_Baja,1.876402154623006,0.0,0.3201348505238214,4.680929320049471,20448.1219685874
Austria,Mortalidad_Baja,2.1125602847016065,0.0,0.04386335315168571,4.76254239992589,52176.6649141178
Austria,Mortalidad_Baja,2.149214337797378,0.0,0.09288275548739222,4.992930849783096,53648.7190742245
Austria,Mortalidad_Baja,2.1640235872940807,0.0,0.07263483229156997,4.9063127918672755,48716.4098900349
Austria,Mortalidad_Baja,2.0703794616010724,0.0,0.10696708385351283,4.781047492599742,49885.9947355204
Austria,Mortalidad_Baja,1.9690007934402443,0.0,0.10909303662117276,4.5531204834393115,51194.0749841299
Austria,Mortalidad_Baja,1.9777371050838368,0.0,0.12287837159234816,4.659530627312679,47163.7425775142
Austria,Mortalidad_Baja,1.9194378966319794,0.0,0.1255223998331877,4.509620111514702,45061.4993920192
Austria,Mortalidad_Baja,1.8816634897269104,0.0,0.13360233913280872,4.362036328971998,43915.228020857
Austria,Mortalidad_Baja,1.9630564046087067,0.0,0.10973863391375288,4.598038770479242,51314.9722616322
Austria,Mortalidad_Baja,2.00453553755418,0.0,0.13782718881090483,4.770972225864803,50305.3545774973
Austria,Mortalidad_Baja,1.9910231443767705,0.0,0.13238625374921625,4.758668719057293,48250.4059142637
Austria,Mortalidad_Baja,2.0061208760945264,0.0,0.1314116408030993,4.772957529289627,51116.8953522042
Austria,Mortalidad_Baja,2.0629834645344594,0.0,0.1607773579279803,4.936122966825941,46611.1393420232
Austria,Mortalidad_Baja,2.045763050020834,0.0,0.13736703365157044,4.814531520071995,47857.4446635266
Austria,Mortalidad_Baja,2.0740217386892286,0.0,0.15848384269644128,5.082597130673166,51581.3982361071
Austria,Mortalidad_Baja,2.0533452700173433,0.0,0.16049183579475512,5.079603076951172,46622.9622913635
Austria,Mortalidad_Baja,2.034577768864578,0.0,0.1853992261839014,5.010996279571286,40382.2078298575
Austria,Mortalidad_Baja,1.9538090441206737,0.0,0.20038005838018538,4.803206803838759,38157.37022862
Austria,Mortalidad_Baja,1.877830108911394,0.0,0.1842420318718444,4.611269604898458,36614.2506533707
Austria,Mortalidad_Baja,1.8763904064605879,0.0,0.18912234082495635,4.573484705448857,32110.1159661425
Austria,Mortalidad_Baja,3.9408849194928397,0.0,2.1294477524474997,5.734398169648703,26334.862215032
Austria,Mortalidad_Baja,3.8904734647595176,0.0,2.153532166211473,5.669733571615827,24430.495982841
Austria,Mortalidad_Baja,1.705079761900493,0.0,0.15439142713633924,4.1654852376612475,24487.2974685956
Austria,Mortalidad_Baja,1.8762512924876946,0.0,0.12033880418407633,4.546168366793487,30207.0674314652
Azerbaijan,Mortalidad_Media,1.9484422431707016,0.0,3.1317112565622485,2.404522075406335,7770.594223351
Azerbaijan,Mortalidad_Media,2.4504529428968946,0.0,2.7329633293614237,2.816263824873132,5408.04535175023
Azerbaijan,Mortalidad_Media,2.5656744032847874,0.0,2.6138720062519805,2.4053906012162414,4229.91064904503
Azerbaijan,Mortalidad_Media,2.3381506338817273,0.0,2.8249680535638837,2.8711939347631192,4805.75371765917
Azerbaijan,Mortalidad_Media,2.2229541092285485,0.0,3.02097972523365,2.586226794069819,4739.7943123408
Azerbaijan,Mortalidad_Media,2.347820609120447,0.0,2.8413946963608785,2.4708917576503704,4147.1981423222
Azerbaijan,Mortalidad_Media,2.353797464441727,0.0,2.839884613894929,2.2698638714919017,3880.6852276838
Azerbaijan,Mortalidad_Media,2.4299196207307188,0.0,2.859741458995941,2.242506538008436,5500.50364628486
Azerbaijan,Mortalidad_Media,2.2801670073958773,0.0,3.4278202121915426,2.1337534040562867,7890.84028062087
Azerbaijan,Mortalidad_Media,2.239754849424305,0.0,3.831578997631987,2.090563220006919,7875.34536661549
Azerbaijan,Mortalidad_Media,2.2310752863071306,0.0,4.098682035179866,2.0551973344285748,7495.86527658099
Azerbaijan,Mortalidad_Media,2.2208928697268777,0.0,4.382490205847249,1.9784611298502797,7189.81869211976
