country,categoria_expectativa_vida,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,government_integrity infant_mortality_rate_per_1_000_live_births,ratio_auto_agriculture_value_added_of_gdp_div_government_integrity,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_agriculture_value_added_of_gdp,gdp_per_capita_current_us$
Seychelles,Mortalidad_Media,0.4144,0.07788878454394425,0.0935741935483871,0.010170164281534664,0.05535536668167362,8864.16919495467
Seychelles,Mortalidad_Media,0.3128,0.10618197882910681,0.07003870967741935,0.013194508112978945,0.05609238399863473,8153.2986369879
Seychelles,Mortalidad_Media,0.3744,0.10487560750917159,0.0838314990512334,0.01103681723095235,0.056021346181207875,8063.65500575169
Seychelles,Mortalidad_Media,0.452,0.11249849724373379,0.10292220113851994,0.013485225538328564,0.03759652302715941,7180.66832748656
Sierra Leone,Mortalidad_Alta,0.324,0.01404555496701522,0.35658444022770397,0.16329978991798702,0.019470967564072458,860.774590932595
Sierra Leone,Mortalidad_Alta,0.305,0.013060278164438877,0.34724857685009486,0.1730217099357055,0.020317632864398194,886.192939104469
Sierra Leone,Mortalidad_Alta,0.218,0.013165806592736633,0.25605692599620494,0.25248763565250465,0.020060340708578806,845.982914284565
Sierra Leone,Mortalidad_Alta,0.262,0.01285080430304022,0.31867552182163184,0.20646697594806818,0.021314626686294243,844.049555179116
Sierra Leone,Mortalidad_Alta,0.22,0.013347141528790973,0.27677419354838706,0.24881293239637775,0.021859720301942703,845.914540460932
Sierra Leone,Mortalidad_Alta,0.189,0.016125319929208508,0.24674003795066413,0.2759377188756148,0.02410352483070079,779.186007841728
Sierra Leone,Mortalidad_Alta,0.31,0.012988904653149233,0.4194117647058824,0.16442560579806623,0.025757024114784918,844.416411175476
Sierra Leone,Mortalidad_Alta,0.3,0.012981753689315721,0.43776091081593926,0.17890235648236247,0.026463398120616103,964.575980888989
Sierra Leone,Mortalidad_Alta,0.24600000000000002,0.018956081897956462,0.36269829222011385,0.20292065278137722,0.02903371263418715,1117.7586465721
Sierra Leone,Mortalidad_Alta,0.25,0.019085988309704264,0.3795066413662239,0.18852649862476242,0.031959473140075946,1117.47183075115
Sierra Leone,Mortalidad_Alta,0.24,0.009299619851225205,0.37981024667931684,0.19986216151537597,0.032817949188788824,937.504428180231
Sierra Leone,Mortalidad_Alta,0.22,0.012028001772553623,0.36318785578747625,0.22462825692800495,0.03327053800072349,761.146365577281
Sierra Leone,Mortalidad_Alta,0.19,0.016084855301481633,0.32736242884250477,0.2515148052394659,0.0361702321408624,685.039673490948
Sierra Leone,Mortalidad_Alta,0.21,0.01467322226304384,0.37736242884250476,0.2270346493713522,0.037961073867694074,652.845806767943
Sierra Leone,Mortalidad_Alta,0.22,0.015817146971334677,0.4111954459203036,0.20622835144735036,0.04179922063427214,705.359014080005
Sierra Leone,Mortalidad_Alta,0.24,0.01319290485131435,0.466337760910816,0.185137312024644,0.04457400760746731,631.889926264998
Sierra Leone,Mortalidad_Alta,0.23,0.0162306159252696,0.4626185958254269,0.1873492167566859,0.04780134936622044,580.26796974773
Sierra Leone,Mortalidad_Alta,0.22,0.011003875313350018,0.45628083491461097,0.35632870956909574,0.025662717805378456,462.633324427945
Sierra Leone,Mortalidad_Alta,0.1,0.010424264912773883,0.21328273244781784,0.7683429816486091,0.027088222605045734,417.749983329227
Sierra Leone,Mortalidad_Alta,0.1,0.015990826710413127,0.21897533206831118,0.7338463456526315,0.029366068745906103,413.817607346927
Sierra Leone,Mortalidad_Alta,0.12119999999999999,0.016291406189818343,0.27183757115749524,0.6048558760261397,0.030193446393318425,388.995111216836
Sierra Leone,Mortalidad_Alta,0.16399999999999998,0.015709329605993375,0.3759240986717267,0.43686383182423133,0.03172475169472646,358.315716051546
Sierra Leone,Mortalidad_Alta,0.1,0.015350720635885613,0.23415559772296016,0.8607664732694288,0.026479906046551302,143.743743239644
Sierra Leone,Mortalidad_Alta,0.1,0.016424291813619287,0.25180265654648953,0.6251398908150029,0.040795788179882594,208.351997250955
Singapore,Mortalidad_Baja,0.9279999999999999,0.3072554600861022,0.03169639468690702,4.3798289272127156e-05,0.9167053951962489,90299.0694637269
Singapore,Mortalidad_Baja,0.932,0.3010116741066395,0.03360151802656546,5.128916146685467e-05,0.8224241186196145,80056.1288247844
Singapore,Mortalidad_Baja,0.924,0.27955053987986606,0.033313092979127136,5.557008774776929e-05,0.765411442928759,61410.0792630788
Singapore,Mortalidad_Baja,0.951,0.2811370010665124,0.03609108159392789,5.306262463259948e-05,0.8200483664853282,65952.0378959293
Singapore,Mortalidad_Baja,0.912,0.26863733985787674,0.0363415559772296,5.166897527256549e-05,0.9225009179201972,66881.6067035265
Singapore,Mortalidad_Baja,0.8790000000000001,0.2925456445427875,0.03502656546489564,5.475942657732266e-05,0.9030470092878883,61236.251270627
Singapore,Mortalidad_Baja,0.84,0.2756033983316831,0.03506641366223909,5.871316998237165e-05,0.923382295502476,57005.5887176547
Singapore,Mortalidad_Baja,0.86,0.27021200793435796,0.03590132827324478,5.933486813271828e-05,0.8923476983174672,55645.6068614606
Singapore,Mortalidad_Baja,0.919,0.2598714387414032,0.038364326375711584,5.8806910407161245e-05,0.8423715348963747,57564.8023114977
Singapore,Mortalidad_Baja,0.92,0.24040213753826134,0.03840607210626186,5.846129868060687e-05,0.846446346773708,56967.4257940383
Singapore,Mortalidad_Baja,0.93,0.2172443690273766,0.0388235294117647,5.5977858793792986e-05,0.8746027220616759,55547.5553077786
Singapore,Mortalidad_Baja,0.92,0.19183721143394372,0.03840607210626186,5.8856509801005596e-05,0.8407404353503259,53891.4570264372
Singapore,Mortalidad_Baja,0.92,0.22058947362932335,0.03840607210626186,6.147792023514086e-05,0.8047505730821146,47236.683084953
Singapore,Mortalidad_Baja,0.93,0.24042983936245368,0.0388235294117647,6.845287394000884e-05,0.7146112535915402,38926.8054365453
Singapore,Mortalidad_Baja,0.9400000000000001,0.22966368658728673,0.0410246679316888,6.89637486259112e-05,0.7337583495474678,40008.5720489092
Singapore,Mortalidad_Baja,0.9400000000000001,0.21012357885125088,0.0410246679316888,7.135364807520383e-05,0.709071450066013,39432.8860198877
Singapore,Mortalidad_Baja,0.93,0.2375460033727309,0.04058823529411765,8.221093113989468e-05,0.621639315666359,33768.4528234651
Singapore,Mortalidad_Baja,0.9400000000000001,0.22814589886493145,0.0410246679316888,9.162741461453445e-05,0.5514494665893201,29961.3172812732
Singapore,Mortalidad_Baja,0.93,0.34162738109370056,0.042352941176470586,9.362356524072886e-05,0.569318681148325,27608.080013423
Singapore,Mortalidad_Baja,0.92,0.2880733327352552,0.04364326375711575,0.00010396959188283707,0.5396603923964932,23730.3840054566
Singapore,Mortalidad_Baja,0.91,0.2346634458820759,0.04662239089184061,0.00012213169436288337,0.5013800887782377,22159.8373710639
Singapore,Mortalidad_Baja,0.91,0.2383681116582278,0.048349146110056924,0.00014160159709755447,0.4481092522287761,21699.7414868907
Singapore,Mortalidad_Baja,0.91,0.21464361103087076,0.051802656546489564,0.00015840857483610793,0.4290376483455875,23852.8389514753
Singapore,Mortalidad_Baja,0.9,0.2476945881488448,0.0683111954459203,0.00025183886066664944,0.3633200733681112,24914.8507020358
Slovenia,Mortalidad_Baja,0.667,0.14058581817546337,0.024047438330170777,0.004011807044428047,0.011448579110404951,28373.8382265999
Slovenia,Mortalidad_Baja,0.682,0.14524584883336186,0.02458823529411765,0.0034670703036047156,0.013390762939925952,29187.369382785
Slovenia,Mortalidad_Baja,0.674,0.14186683994911706,0.024299810246679317,0.0044043953561351806,0.0099942282080559,25392.0651093612
Slovenia,Mortalidad_Baja,0.536,0.15077519955942165,0.020341555977229604,0.005167958888517967,0.011697180804286668,25814.1687167572
Slovenia,Mortalidad_Baja,0.521,0.15420655433732078,0.019772296015180265,0.0059802478081323095,0.01003303477041666,25888.0481065655
Slovenia,Mortalidad_Baja,0.536,0.15656695030674223,0.020341555977229604,0.004942110270545897,0.012382629794791133,23303.077705959
Slovenia,Mortalidad_Baja,0.58,0.15232791178268648,0.023111954459203034,0.0049941173819691735,0.011759004922234655,21447.8377796036
Slovenia,Mortalidad_Baja,0.5700000000000001,0.14768106892479418,0.0227134724857685,0.005417485179668256,0.010825585082940577,20697.2748530619
Slovenia,Mortalidad_Baja,0.61,0.14974546840363315,0.025464895635673626,0.004671706851930541,0.012735579238468396,24013.0682060959
Slovenia,Mortalidad_Baja,0.59,0.15433846164258583,0.02574952561669829,0.004855039982057371,0.013378330815569476,23236.9655321695
Slovenia,Mortalidad_Baja,0.64,0.15875853742758225,0.029146110056925995,0.004464109717304032,0.014148913134935286,22442.1417859955
Slovenia,Mortalidad_Baja,0.66,0.16580170948667258,0.031309297912713474,0.004838187977715772,0.012962282962544326,24940.6284841605
Slovenia,Mortalidad_Baja,0.67,0.16614634842632056,0.033055028462998105,0.004248839080855066,0.015671619643339876,23329.8417691156
Slovenia,Mortalidad_Baja,0.66,0.16264044759350643,0.03506641366223909,0.004175612988924287,0.01780448878057538,24501.7897290425
Slovenia,Mortalidad_Baja,0.64,0.18296087588665172,0.03521821631878558,0.004299581900161338,0.018591439707715648,27461.9764165315
Slovenia,Mortalidad_Baja,0.61,0.17390679889484534,0.03588235294117647,0.005214140123092522,0.01694549115001783,23725.1596001515
Slovenia,Mortalidad_Baja,0.6,0.17288567984861605,0.03757115749525616,0.005455485673561064,0.017641602704902167,19563.005059144
Slovenia,Mortalidad_Baja,0.59,0.17422596583975186,0.03918406072106262,0.006428578796875319,0.015868039607944747,17969.7095907161
Slovenia,Mortalidad_Baja,0.6,0.16842208086040406,0.04212523719165085,0.006264079746873257,0.017149034053394276,17103.8297783905
Slovenia,Mortalidad_Baja,0.52,0.16381210094503804,0.038481973434535105,0.006668159465800632,0.02006363562233017,14711.674874253
Slovenia,Mortalidad_Baja,0.55,0.1612624972001355,0.04278937381404174,0.00823357878661786,0.015506511701574055,11639.1297780477
Slovenia,Mortalidad_Baja,0.6,0.1612526779669448,0.048956356736242886,0.007097911349069876,0.017673327871345484,10375.6255869861
Slovenia,Mortalidad_Baja,0.5,0.15181871152929635,0.04269449715370019,0.00939613854895354,0.01659626089557388,10135.7219109212
Slovenia,Mortalidad_Media,0.5088,0.14106656611290355,0.05985882352941177,0.011772519518764473,0.018200914940793397,10738.0887611468
Somalia,Mortalidad_Alta,0.23800000000000002,0.007685226940935556,0.4060000000000001,0.1164975628514703,0.06405601747629652,573.128092472349
Somalia,Mortalidad_Alta,0.115,0.016055702979108195,0.15667931688804554,0.3208575232415545,0.03712182393020197,549.114742721701
Somalia,Mortalidad_Alta,0.131,0.010340687342072176,0.1832011385199241,0.34909461741695125,0.03017726048344766,518.184778494334
Somalia,Mortalidad_Alta,0.079,0.011996649510532125,0.11347817836812146,0.5101212054754513,0.03572079683489087,539.893931565407
Somalia,Mortalidad_Alta,0.17800000000000002,0.010702838828596729,0.2897988614800759,0.17613834947211682,0.05354881013533536,509.525801898508
Somalia,Mortalidad_Alta,0.11599999999999999,0.009877248091452823,0.21285009487666035,0.30194907664686443,0.05405125618962416,510.939952317726
Somalia,Mortalidad_Alta,0.08,0.008596258422059726,0.12447817836812144,0.7425325372631656,0.02537482054607908,460.928490585175
Somalia,Mortalidad_Alta,0.08,0.007137430013229395,0.1276660341555977,0.7320112125016801,0.026531963233746632,445.583080073396
Somalia,Mortalidad_Alta,0.05,0.01004876368335029,0.08187855787476281,1.0,0.03255415241272944,429.431656725102
Somalia,Mortalidad_Alta,0.1,0.01571900630461266,0.16888045540796964,0.44914203961437266,0.037863115060587364,393.398703952979
Somalia,Mortalidad_Alta,0.174,0.0180354737626164,0.37111195445920303,0.2949058722397495,0.04220275354426915,350.261946720512
Somalia,Mortalidad_Alta,0.14,0.02083022120679265,0.5730170777988615,0.41069471283805753,0.07463191211627536,235.325945610434
South Africa,Mortalidad_Alta,0.484,0.09128014900242759,0.22500948766603415,0.008760323433795172,0.11673751638740223,6523.41097815853
South Africa,Mortalidad_Alta,0.506,0.09382911198014715,0.23715749525616697,0.007693525930672702,0.1285068887424953,6843.39941886204
South Africa,Mortalidad_Alta,0.466,0.09270552856923692,0.22106261859582543,0.008658032525571357,0.12542171228772003,5580.60383075189
South Africa,Mortalidad_Alta,0.397,0.10261414549999966,0.19285009487666038,0.007686461617417203,0.1709776791427973,6533.71121032856
South Africa,Mortalidad_Alta,0.454,0.10040277670368328,0.22656925996204932,0.007791097815023786,0.1511611780691834,6914.1780318076
South Africa,Mortalidad_Alta,0.47600000000000003,0.1048866693443596,0.24658064516129033,0.008197195085713463,0.14204769837366077,6618.33508255701
South Africa,Mortalidad_Alta,0.44,0.10619811977219629,0.23711574952561668,0.00858477474333139,0.15289061268849752,5651.20585165749
South Africa,Mortalidad_Alta,0.42,0.1036310942071767,0.23669829222011388,0.008322245397572538,0.17321656983566344,6112.27382485974
South Africa,Mortalidad_Alta,0.41600000000000004,0.11200369411029365,0.24391650853889943,0.007995201265896796,0.18969898506209973,6856.73137092522
South Africa,Mortalidad_Alta,0.41000000000000003,0.10740392006418635,0.2489563567362429,0.007353171934274324,0.21720135591508394,7331.65467384919
South Africa,Mortalidad_Alta,0.45,0.10985911110794058,0.28178368121442127,0.006872918545920533,0.21835631777790016,8076.97678479741
South Africa,Mortalidad_Alta,0.47000000000000003,0.1164200230719741,0.30233396584440225,0.006804107349014012,0.21691684776306447,8646.05571071635
South Africa,Mortalidad_Alta,0.49,0.11556572423720791,0.32914611005692596,0.006730410965007473,0.21969006195137392,7973.47195771517
South Africa,Mortalidad_Alta,0.51,0.12566746828332329,0.3648387096774194,0.007361405119059226,0.20530757967758126,6374.70560042992
South Africa,Mortalidad_Alta,0.46,0.12559597546667456,0.3543833017077799,0.008749968621877293,0.20624695524267275,6184.75474328399
South Africa,Mortalidad_Alta,0.45,0.11813940337818389,0.3740037950664137,0.008191392956765266,0.24354488890682396,6591.85535960564
South Africa,Mortalidad_Alta,0.46,0.10986850032377768,0.40151802656546487,0.006976116031303883,0.2944880297923815,6077.38293388876
South Africa,Mortalidad_Alta,0.44,0.10881117753014913,0.39992409867172674,0.007414618304776701,0.3017106767918825,5836.87663325127
South Africa,Mortalidad_Alta,0.48,0.11360815199681253,0.4462998102466793,0.007861325671286936,0.26646131482512597,5221.46333731721
South Africa,Mortalidad_Alta,0.48,0.10533658359057649,0.4426565464895636,0.00865101060146272,0.2398355336266965,4062.21755993786
South Africa,Mortalidad_Alta,0.5,0.09466152656617667,0.45540796963946867,0.009253116335974778,0.21222764290948215,2688.23676032806
South Africa,Mortalidad_Alta,0.5,0.0997436707375441,0.45161290322580644,0.00880087611747296,0.2214144403198292,2847.15191945908
South Africa,Mortalidad_Alta,0.52,0.10382631743899186,0.4627703984819735,0.007867510568414431,0.23485095797218372,3217.84693448467
South Africa,Mortalidad_Alta,0.5,0.10743459349269571,0.4430740037950664,0.009768233563989719,0.1953324738525429,3855.6340871567
Spain,Mortalidad_Baja,0.672,0.11123710758333503,0.033153700189753325,0.00537741738492739,0.011644919770442838,30270.2687017458
Spain,Mortalidad_Baja,0.703,0.11187585375147652,0.0346831119544592,0.0061611347801157875,0.009168336473267407,30799.4775937775
Spain,Mortalidad_Baja,0.551,0.10645130298239783,0.027184060721062622,0.007907415989696886,0.009094754544452919,27233.9426461608
Spain,Mortalidad_Baja,0.519,0.11899977491208105,0.025605313092979125,0.007596433948585267,0.010397898908083717,29786.5245689007
Spain,Mortalidad_Baja,0.515,0.12328590140442408,0.026385199240986718,0.00820679572763521,0.00996900943591181,30602.4212881113
Spain,Mortalidad_Baja,0.5720000000000001,0.1244106841873793,0.029305502846299816,0.007668441792238277,0.009485379245859784,28381.3425596906
Spain,Mortalidad_Baja,0.6,0.11849404313839065,0.030740037950664136,0.007341284329834747,0.00943189873543737,26755.6061149398
Spain,Mortalidad_Baja,0.59,0.11800184360911678,0.030227703984819738,0.007221868966423361,0.00986185745421477,25982.4416197775
Spain,Mortalidad_Baja,0.626,0.11364735254861537,0.033259962049335866,0.0063159365515655565,0.011409849495885548,29707.765509467
Spain,Mortalidad_Baja,0.62,0.11586028117145375,0.03411764705882352,0.006585217759059,0.011453621594724486,29228.846559842
Spain,Mortalidad_Baja,0.61,0.1237926638037547,0.03356736242884251,0.006150181504727564,0.012756382029744355,28456.4438151477
Spain,Mortalidad_Baja,0.61,0.12412507922535408,0.034724857685009484,0.006059771401237856,0.013557972013780383,31824.6219134777
Spain,Mortalidad_Baja,0.65,0.12648446196383167,0.039468690702087285,0.0058189900604356855,0.014273624733171323,30658.7422282912
Spain,Mortalidad_Baja,0.67,0.1271654108891088,0.04195445920303605,0.005253414228754623,0.016174883751284275,32279.8208476151
Spain,Mortalidad_Baja,0.68,0.13947075728891078,0.04387096774193548,0.005415615967658872,0.015877800889277354,35603.248328071
Spain,Mortalidad_Baja,0.7000000000000001,0.14661543530024043,0.047817836812144215,0.00557602121211442,0.0158582861828118,32652.015594702
Spain,Mortalidad_Baja,0.71,0.1476255904104891,0.049848197343453506,0.00529054149865753,0.017160812616955543,28421.686527407
Spain,Mortalidad_Baja,0.6900000000000001,0.14989116768047483,0.04975332068311195,0.006254802655858839,0.014989223038751128,26450.9530130382
Spain,Mortalidad_Baja,0.71,0.14927602515583988,0.052542694497153694,0.006870716799946112,0.013306325437750758,24925.0267844576
Spain,Mortalidad_Baja,0.7000000000000001,0.14552217408053328,0.05445920303605313,0.007646058839230087,0.012611646791124956,21522.0170990262
Spain,Mortalidad_Baja,0.7000000000000001,0.14322933472748928,0.05445920303605313,0.007783174553500498,0.012331295461507562,17111.0685058941
Spain,Mortalidad_Baja,0.66,0.14104103067939563,0.05259962049335863,0.008710367168475668,0.011875152834292536,15368.2337984435
Spain,Mortalidad_Baja,0.61,0.13837946342078186,0.05092979127134725,0.009604018044886623,0.012300398243919581,14743.2671031455
Spain,Mortalidad_Baja,0.5,0.11728786167282736,0.05218216318785579,0.012124475378877713,0.015545408495925879,15460.9110266653
Sri Lanka,Mortalidad_Baja,0.401,0.021542554812374014,0.041850094876660346,0.03296233356544674,0.00534210121846917,3342.63650253855
Sri Lanka,Mortalidad_Baja,0.395,0.024011303969355333,0.04347248576850095,0.03481766668084073,0.005458941317360071,3996.96240014909
Sri Lanka,Mortalidad_Baja,0.34700000000000003,0.023266425843274118,0.03950664136622391,0.03720531339958247,0.00635265493612217,3847.60137695639
Sri Lanka,Mortalidad_Baja,0.289,0.02383989782738265,0.034,0.0392848443762984,0.008042604454627735,4081.94772722003
Sri Lanka,Mortalidad_Baja,0.307,0.023147291019007227,0.03786527514231499,0.038692992791359744,0.008065454227590899,4358.56095906047
Sri Lanka,Mortalidad_Baja,0.3,0.023411467960707002,0.0381404174573055,0.038754137261960094,0.008669710414431323,4398.88828068715
Sri Lanka,Mortalidad_Baja,0.38,0.024726716265963032,0.05047438330170778,0.029899687674634315,0.009496784595549574,4149.19190775593
Sri Lanka,Mortalidad_Baja,0.37,0.022821199318796104,0.051954459203036055,0.03474714869201355,0.008655256546244635,4057.7158346231
Sri Lanka,Mortalidad_Baja,0.334,0.022095845455431584,0.048800759013282735,0.037854174773627465,0.009349772629297738,3971.91913148166
Sri Lanka,Mortalidad_Baja,0.33,0.02073710588275828,0.050721062618595825,0.0375728791886404,0.010269183236491595,3740.61589348326
Sri Lanka,Mortalidad_Baja,0.32,0.02191400929280619,0.05161290322580645,0.0386770378334785,0.010965142317004054,3327.77612404326
Sri Lanka,Mortalidad_Media,0.31,0.021453600948372186,0.052352941176470595,0.04811561031092897,0.009093474416311483,3224.95736331928
Sri Lanka,Mortalidad_Media,0.32,0.021234886701543068,0.0552561669829222,0.04424147823011365,0.010051122987891868,2808.36779237408
Sri Lanka,Mortalidad_Media,0.32,0.020014777833935203,0.07893738140417457,0.06205688091514501,0.010297550309003195,2026.65939950702
Sri Lanka,Mortalidad_Media,0.31,0.019837461250674236,0.05705882352941176,0.06752728940883189,0.006324106434023112,1973.58476901287
Sri Lanka,Mortalidad_Media,0.32,0.020522113999828676,0.061935483870967735,0.05712435998937448,0.008289762322171977,1578.63451125392
Sri Lanka,Mortalidad_Media,0.35000000000000003,0.02026088572904697,0.07106261859582542,0.05067728841681188,0.009230082287289752,1389.50625583936
Sri Lanka,Mortalidad_Media,0.34,0.02021215181125429,0.07225806451612904,0.05439139237742018,0.009279424473134366,1207.21994764165
Sri Lanka,Mortalidad_Media,0.37,0.01987655851680603,0.11724857685009488,0.05304425822648288,0.014374575965441673,1028.62068132555
Sri Lanka,Mortalidad_Media,0.5,0.019745147033413055,0.11480075901328274,0.041401643516890164,0.008840792072301536,946.382255128072
Sri Lanka,Mortalidad_Media,0.5,0.018759137017621517,0.11764705882352941,0.04468362920684884,0.008227854988204648,834.936014905338
Sri Lanka,Mortalidad_Media,0.5,0.01860942102624356,0.1204933586337761,0.06279350747075711,0.005101076590309372,803.544026627385
Sri Lanka,Mortalidad_Media,0.5,0.01957948858079284,0.12333965844402277,0.0623576331558236,0.005359701461956693,846.460813304966
Sri Lanka,Mortalidad_Media,0.3,0.015417246954079259,0.09278937381404175,0.12068554329367441,0.0060505689281899686,741.838255293455
Sudan,Mortalidad_Alta,0.146,0.01865871339861322,0.1116470588235294,0.05391847056917225,0.10304818239167383,1046.24084472656
Sudan,Mortalidad_Alta,0.20199999999999999,0.019323910462507334,0.15945351043643263,0.04923999227647907,0.08358354235930725,712.122009277344
Sudan,Mortalidad_Alta,0.255,0.01914324222238122,0.2070967741935484,0.12468459601146148,0.02466290663171967,577.795227050781
Sudan,Mortalidad_Alta,0.262,0.019754747078646915,0.21874762808349146,0.12041665757793818,0.025670598821761377,709.975280761719
Sudan,Mortalidad_Alta,0.212,0.019743230337540184,0.1822314990512334,0.1623187900971524,0.024045403614687946,731.027465820313
Sudan,Mortalidad_Alta,0.189,0.02011190741876826,0.16676470588235293,0.17575596887626868,0.0257786230212185,966.505676269531
Sudan,Mortalidad_Alta,0.11,0.020360798174993425,0.09977229601518026,0.3268304174752286,0.02431874020301248,1033.21594238281
Sudan,Mortalidad_Alta,0.11,0.021052519079334177,0.10227703984819735,0.4488552547866035,0.017314701000230096,1292.37963867188
Sudan,Mortalidad_Alta,0.098,0.02162335955383816,0.09316508538899432,0.5208654827434991,0.017087573548509365,1275.43835449219
Sudan,Mortalidad_Alta,0.16,0.02156469568149906,0.15574952561669828,0.289530684534579,0.01970315018408928,1138.62780761719
Sudan,Mortalidad_Alta,0.32720000000000005,0.017678685356144645,0.3247165085388995,0.1615057802860878,0.017257966837369243,1019.22210693359
Sudan,Mortalidad_Alta,0.28800000000000003,0.021241062490831065,0.29182542694497154,0.15128908014118245,0.022158307089477514,1332.6572265625
Sudan,Mortalidad_Alta,0.2534,0.020181417328200255,0.2620550284629981,0.1966726418367207,0.0194159011899187,1305.63598632813
Sudan,Mortalidad_Alta,0.25739999999999996,0.02190032065604766,0.27205275142314994,0.20367311382661304,0.018769668536061226,1178.22180175781
Sudan,Mortalidad_Alta,0.2374,0.021490766830013063,0.2567703984819734,0.23847159590098446,0.01761404663440122,1527.58239746094
Sudan,Mortalidad_Alta,0.2856,0.02170904469036127,0.31649032258064513,0.19540041512111006,0.01843759008889833,1444.37219238281
Sudan,Mortalidad_Alta,0.24920000000000003,0.023135404618992696,0.2832462998102467,0.19978572364814332,0.021692056974849654,1132.474609375
Sudan,Mortalidad_Alta,0.2798,0.022091521471967825,0.35466110056926,0.18565223137518197,0.023412749197721003,905.543640136719
Sudan,Mortalidad_Alta,0.3084,0.021887664051403584,0.3991058823529412,0.1725253840699077,0.023326059583410438,705.113342285156
Sudan,Mortalidad_Alta,0.244,0.022352066493308682,0.3009487666034156,0.24634290812464704,0.019162963280580834,580.320251464844
Sudan,Mortalidad_Alta,0.1998,0.023567210036864867,0.2536360531309298,0.29493566632221624,0.02028244541525572,506.262634277344
Sudan,Mortalidad_Alta,0.1718,0.02248013678535338,0.22461138519924098,0.3258647765135141,0.022265078232620573,451.293304443359
Sudan,Mortalidad_Alta,0.3,0.022144697708532488,0.4030360531309298,0.2121747687869067,0.01980484016900873,362.116882324219
Sudan,Mortalidad_Alta,0.3,0.022085115436829696,0.449146110056926,0.19443245711484292,0.0247982108208341,462.585235595703
Suriname,Mortalidad_Media,0.376,0.08026087622391873,0.11201518026565466,0.03035901582236476,0.02527040096764103,6084.43876736445
Suriname,Mortalidad_Media,0.385,0.07838730296886606,0.11834914611005691,0.039329701647763976,0.018923721151541964,5029.84838543953
Suriname,Mortalidad_Media,0.369,0.07790542722163256,0.11623149905123341,0.03449823933100133,0.0237878957476878,4755.39221710693
Suriname,Mortalidad_Media,0.355,0.07988704019401131,0.11518975332068312,0.037886356527815634,0.0231103729634334,6629.66775248603
Suriname,Mortalidad_Media,0.399,0.07028811549541097,0.13325237191650854,0.03934102616707437,0.01999051568814263,6665.74180472239
Suriname,Mortalidad_Media,0.317,0.07446855524347351,0.10887476280834914,0.05388713746521017,0.01870984316114721,6049.52128553675
Suriname,Mortalidad_Media,0.36,0.07977276541321554,0.12705882352941178,0.04679159460397181,0.019636492886479603,5644.2061057532
Suriname,Mortalidad_Media,0.36,0.07274934051009413,0.12979127134724858,0.0452357905126924,0.02093569351503295,8813.61705392067
Suriname,Mortalidad_Media,0.329,0.08243188562505312,0.12111195445920302,0.04463114282011521,0.024144715824514624,9108.18905406764
Suriname,Mortalidad_Media,0.3,0.0790853037969251,0.1127134724857685,0.04425784916691748,0.027677639105360422,9043.19281529222
Suriname,Mortalidad_Media,0.37,0.06506067222457418,0.14252371916508538,0.03545806657592423,0.02884215630670106,8851.24050668908
Suriname,Mortalidad_Media,0.37,0.07737351241887128,0.14533206831119544,0.036926701705964064,0.02817192067571294,7949.88867218383
Suriname,Mortalidad_Media,0.36,0.06226334494644724,0.14413662239089184,0.041167911681955764,0.02627429577723233,7943.60482816915
Suriname,Mortalidad_Media,0.35000000000000003,0.053563173363459476,0.14345351043643265,0.04399765111373617,0.025837282833948167,7129.5768626291
Suriname,Mortalidad_Media,0.3,0.05414111778049751,0.12580645161290321,0.046572043856683266,0.029558072408996702,6576.08546307249
Suriname,Mortalidad_Media,0.32,0.05140198615586413,0.13722960151802657,0.04961639935072103,0.026268310138163914,5530.17615638309
Suriname,Mortalidad_Media,0.43,0.05406559412167436,0.1884819734345351,0.0363563791000833,0.027394270438211216,5002.65798695759
Suriname,Mortalidad_Media,0.1,0.056694295231519844,0.04497153700189753,0.07696981511424274,0.0606643063276347,3453.42865937765
Suriname,Mortalidad_Alta,0.1,0.04994959807504253,0.04611005692599621,0.0817498960987122,0.05844877510376993,2887.7721728844
Suriname,Mortalidad_Alta,0.1,0.0461507531812156,0.04743833017077799,0.10138351393344558,0.04792464205950718,2516.10404020956
Suriname,Mortalidad_Alta,0.1,0.044259253805222505,0.04876660341555977,0.10490471698949333,0.04759138312392604,2202.340682196
Suriname,Mortalidad_Alta,0.1,0.06229297075849191,0.05028462998102467,0.14230076527780072,0.03538469339306205,1714.64846637242
Suriname,Mortalidad_Alta,0.1,0.05894735836612048,0.051802656546489564,0.14925362057222136,0.03469599901082561,1988.22172925433
Suriname,Mortalidad_Alta,0.3394,0.025716145133600106,0.2067313092979127,0.06447694743515077,0.027170734531884497,1609.82504373206
Sweden,Mortalidad_Baja,0.9570000000000001,0.20033812937123813,0.036318785578747625,0.0017006552615563934,0.022226436998700867,55296.9371472535
Sweden,Mortalidad_Baja,0.925,0.21119378944677522,0.036859582542694495,0.001885874749706311,0.02170647095482972,61174.9680215622
Sweden,Mortalidad_Baja,0.914,0.19850242073220228,0.03642125237191651,0.0020536443785533326,0.01993982158403913,52653.7565934247
Sweden,Mortalidad_Baja,0.88,0.2215597776041561,0.036736242884250474,0.0022952819246494735,0.019324961154128233,51773.0464558993
