country,categoria_expectativa_vida,tsne_dim1,tsne_dim2,umap_dim1,umap_dim2,gdp_per_capita_current_us$
Paraguay,Mortalidad_Media,-11.5146055,-38.594944,11.769498,13.5049715,3211.93621659546
Paraguay,Mortalidad_Media,-11.86888,-38.780098,11.774641,13.618848,2439.43124694576
Paraguay,Mortalidad_Media,-12.599777,-38.91137,11.71106,13.7356205,1970.87169852378
Paraguay,Mortalidad_Media,-12.987088,-38.940437,11.738521,13.719174,1786.21533938543
Paraguay,Mortalidad_Media,-13.170455,-38.84454,11.721926,13.783447,1443.99885236205
Paraguay,Mortalidad_Media,-12.939322,-38.921566,11.73682,13.761343,1367.76506935997
Paraguay,Mortalidad_Media,-12.325058,-38.875206,11.75504,13.71832,1637.68615122932
Paraguay,Mortalidad_Media,-47.99121,30.836884,-5.449131,13.822125,1736.11729210765
Paraguay,Mortalidad_Media,-18.19993,-41.611042,11.30947,14.240951,1978.71514099575
Peru,Mortalidad_Baja,8.092979,-38.94792,11.081761,10.772726,7350.63034300417
Peru,Mortalidad_Media,5.9165564,-40.17762,10.988638,11.053952,6826.20255614477
Peru,Mortalidad_Media,9.460471,-40.856636,11.050023,10.763258,6133.32552410183
Peru,Mortalidad_Baja,10.599392,-38.850685,11.139895,10.640957,7037.00803692604
Peru,Mortalidad_Baja,9.862322,-39.505768,11.136663,10.6442795,6978.49121548627
Peru,Mortalidad_Baja,10.111096,-39.769035,11.152521,10.629849,6736.16693725487
Peru,Mortalidad_Baja,10.281366,-39.728367,11.182975,10.612735,6217.03599995447
Peru,Mortalidad_Baja,10.061496,-39.793728,11.123223,10.634598,6231.71150338894
Peru,Mortalidad_Baja,9.04612,-39.55297,11.077326,10.725377,6667.13410360861
Peru,Mortalidad_Media,7.5614295,-39.86531,11.048976,10.872364,6746.80025696601
Peru,Mortalidad_Media,6.6468234,-40.068905,11.035254,11.012258,6519.37852981527
Peru,Mortalidad_Media,6.048327,-40.183712,11.011129,11.032972,5861.35793645245
Peru,Mortalidad_Media,6.278495,-40.426907,11.007741,11.025005,5072.11494019615
Peru,Mortalidad_Media,6.783405,-40.7546,10.982789,11.036044,4181.18755462253
Peru,Mortalidad_Media,5.8519335,-40.53497,11.005453,11.060593,4197.58444634142
Peru,Mortalidad_Media,5.737812,-40.57416,11.01118,11.047926,3581.0893081917
Peru,Mortalidad_Media,5.71815,-40.68832,10.991248,11.070741,3129.55996496982
Peru,Mortalidad_Media,6.414865,-41.20568,10.919902,11.055662,2706.66947297608
Peru,Mortalidad_Media,7.039073,-42.07771,10.665286,11.047584,2397.25147277714
Peru,Mortalidad_Media,10.241641,-50.299683,10.400716,11.027244,2129.44114197634
Peru,Mortalidad_Media,10.418276,-50.185905,10.305142,11.039997,2007.37019626753
Peru,Mortalidad_Media,10.436942,-50.11869,10.257315,11.08359,1929.57273038846
Peru,Mortalidad_Media,10.458959,-50.26561,10.235091,11.110318,1945.41338451698
Peru,Mortalidad_Media,-13.897855,4.06604,-0.389713,13.66592,2189.53431515311
Poland,Mortalidad_Baja,29.151255,-10.741051,13.09154,6.73343,18891.213529396
Poland,Mortalidad_Baja,29.677452,-11.140596,13.144017,6.51611,18635.5088812509
Poland,Mortalidad_Baja,29.592373,-11.086338,13.13722,6.599003,16150.9291009726
Poland,Mortalidad_Baja,24.432352,-11.309152,13.046423,7.8144307,15874.5220531254
Poland,Mortalidad_Baja,24.607725,-11.358884,13.056772,7.7373614,15658.210586693
Poland,Mortalidad_Baja,25.52144,-11.570702,13.073573,7.520173,13913.3415190124
Poland,Mortalidad_Baja,28.594543,-10.719015,13.076478,6.776651,12464.0121044827
Poland,Mortalidad_Baja,28.38795,-10.846081,13.070226,6.898809,12637.5220324406
Poland,Mortalidad_Baja,25.204184,-11.804458,13.080025,7.5771217,14262.2841914116
Poland,Mortalidad_Baja,25.213802,-11.928492,13.061982,7.618439,13621.9023794031
Poland,Mortalidad_Baja,24.53088,-12.072135,13.078892,7.695198,13087.420943321
Poland,Mortalidad_Baja,23.468973,-12.338369,13.108482,7.997597,13867.6669408192
Poland,Mortalidad_Baja,22.173756,-12.881465,13.116673,8.797019,12567.7317676382
Poland,Mortalidad_Baja,16.434069,-19.895586,13.18411,9.326467,11556.3026866026
Poland,Mortalidad_Baja,14.143493,-20.780725,13.283589,9.712559,14048.5604672654
Poland,Mortalidad_Baja,13.46422,-21.046206,13.291098,9.748608,11272.5293683383
Poland,Mortalidad_Media,13.893226,-21.047548,13.288158,9.741521,9068.85528307627
Poland,Mortalidad_Media,14.104956,-21.110136,13.269467,9.713028,8043.92332253757
Poland,Mortalidad_Media,15.505107,-20.180984,13.2256775,9.525683,6711.72715262967
Poland,Mortalidad_Media,17.108082,-20.767797,13.147329,9.3066,5720.81366178104
Poland,Mortalidad_Media,17.362862,-21.017408,13.112461,9.299542,5223.45178967082
Poland,Mortalidad_Media,17.35006,-20.698286,13.103969,9.263733,5015.23790036613
Poland,Mortalidad_Media,21.180542,-17.034143,13.184168,8.783249,4520.64100449111
Poland,Mortalidad_Media,6.4261274,-17.296364,13.27998,10.551194,3700.95956775144
Portugal,Mortalidad_Baja,46.00233,-23.21983,14.696566,5.1099205,24620.519556875
Portugal,Mortalidad_Baja,45.864906,-23.070114,14.6627,5.145758,24711.4510062111
Portugal,Mortalidad_Baja,45.870255,-22.987875,14.654186,5.1080413,22299.4044062173
Portugal,Mortalidad_Baja,46.48044,-26.177437,14.876915,5.3115726,23343.3628970034
Portugal,Mortalidad_Baja,46.381603,-26.94348,14.883596,5.3631344,23541.1401075289
Portugal,Mortalidad_Baja,46.43823,-26.36925,14.87229,5.352241,21442.3842768879
Portugal,Mortalidad_Baja,46.09756,-24.980925,14.792311,5.2949924,19980.2808866516
Portugal,Mortalidad_Baja,46.154884,-25.33137,14.817272,5.296121,19215.7813014347
Portugal,Mortalidad_Baja,46.138092,-25.699438,14.846037,5.330344,22120.6850127107
Portugal,Mortalidad_Baja,45.884243,-25.773287,14.834388,5.3447824,21676.4859642714
Portugal,Mortalidad_Baja,45.71433,-26.095552,14.8332815,5.359228,20593.4274224109
Portugal,Mortalidad_Baja,45.956787,-26.81497,14.899226,5.364584,23246.5425416481
Portugal,Mortalidad_Baja,44.98287,-25.377289,14.695229,5.3635345,22551.935098809
Portugal,Mortalidad_Baja,44.68137,-23.193218,14.510154,5.2956233,23151.2154130712
Portugal,Mortalidad_Baja,44.087166,-21.997684,14.165007,5.5045934,24949.0413566739
Portugal,Mortalidad_Baja,43.437023,-21.459435,13.957174,5.668461,22811.0564844365
Portugal,Mortalidad_Baja,43.15198,-21.292902,13.890259,5.7157288,19839.4540499032
Portugal,Mortalidad_Baja,43.229366,-21.224516,13.869862,5.729948,18780.12751241
Portugal,Mortalidad_Baja,42.93289,-21.09612,13.8407345,5.7583494,18064.1580932987
Portugal,Mortalidad_Baja,42.774673,-20.978603,13.795214,5.7999187,15797.7821340276
Portugal,Mortalidad_Baja,10.053721,47.8434,-2.1710978,2.410987,12936.6928204482
Portugal,Mortalidad_Baja,9.902853,48.098595,-2.18516,2.3862565,11734.7649743954
Portugal,Mortalidad_Baja,9.855852,47.963154,-2.191159,2.3914986,11526.3720667968
Portugal,Mortalidad_Baja,8.992252,48.442837,-2.1809504,2.33605,11781.3618502221
Qatar,Mortalidad_Baja,45.03571,34.867363,-1.9076338,-3.4648783,88701.463352273
Qatar,Mortalidad_Baja,44.741398,34.45026,-1.873117,-3.4260964,71751.8831257169
Qatar,Mortalidad_Baja,43.5452,34.65675,-1.8543599,-3.3550017,51683.5054376677
Qatar,Mortalidad_Baja,44.347282,34.909683,-1.8851689,-3.4335942,66841.3013484919
Qatar,Mortalidad_Baja,44.673668,34.956535,-1.9137931,-3.4743361,71039.8490579352
Qatar,Mortalidad_Baja,45.715946,33.323254,-1.87181,-3.4389682,63279.8556949332
Qatar,Mortalidad_Baja,44.14988,35.10517,-1.878766,-3.418919,61253.6375482797
Qatar,Mortalidad_Baja,44.60453,35.05189,-1.8899912,-3.438053,68985.2946961507
Qatar,Mortalidad_Baja,45.56268,35.42455,-1.8919591,-3.4568193,95840.6310094498
Qatar,Mortalidad_Baja,45.963577,35.49538,-1.9020497,-3.4691184,103697.008372373
Qatar,Mortalidad_Baja,46.039185,35.500153,-1.9037973,-3.4734874,108470.378825036
Qatar,Mortalidad_Baja,45.58585,35.560402,-1.9124932,-3.481751,103261.506539346
Qatar,Mortalidad_Baja,43.18945,33.62145,-1.7664803,-3.2946196,77387.3267885308
Qatar,Mortalidad_Baja,42.97226,34.257633,-1.8259178,-3.2892284,60785.7351551657
Qatar,Mortalidad_Baja,42.667583,33.834625,-1.8142003,-3.2501156,80781.4039187792
Qatar,Mortalidad_Baja,43.893757,33.489372,-1.7838503,-3.307682,65954.3419525051
Qatar,Mortalidad_Baja,44.14508,33.03544,-1.7991161,-3.3164234,62582.4453138755
Qatar,Mortalidad_Baja,43.867855,32.58428,-1.7711459,-3.2882297,53949.6764091147
Qatar,Mortalidad_Baja,43.823593,32.22125,-1.7550539,-3.2661903,41035.5008380177
Qatar,Mortalidad_Baja,43.542866,32.897255,-1.8007873,-3.3195863,31602.470865136
Qatar,Mortalidad_Baja,43.44288,32.667152,-1.7671056,-3.277899,27226.6593510117
Qatar,Mortalidad_Baja,43.193977,33.051403,-1.7855142,-3.2929423,25870.7991864314
Qatar,Mortalidad_Baja,42.650494,32.572105,-1.7720165,-3.294625,27535.182940934
Qatar,Mortalidad_Media,42.06213,33.776756,-1.7985376,-3.1557949,15822.5090711554
Romania,Mortalidad_Media,21.9371,-23.614775,12.545529,8.91372,15557.8826247584
Romania,Mortalidad_Media,27.78654,-20.240793,12.6026325,8.401252,14986.7854904274
Romania,Mortalidad_Media,27.84825,-20.1997,12.551692,8.420332,13082.3006559554
Romania,Mortalidad_Baja,16.663342,-24.95889,12.7213,9.368471,12992.0326104674
Romania,Mortalidad_Baja,16.02332,-24.888405,12.8344965,9.562544,12502.2624061935
Romania,Mortalidad_Baja,15.511966,-24.433584,12.810155,9.429276,10727.9822007426
Romania,Mortalidad_Baja,15.18258,-24.412582,12.883757,9.618173,9404.54005870715
Romania,Mortalidad_Media,9.793073,-22.560116,12.991914,10.366476,8977.01748158196
Romania,Mortalidad_Media,6.578222,-23.134302,13.057166,10.908336,10031.7710755404
Romania,Mortalidad_Media,6.375436,-23.325138,13.020225,10.957581,9497.67411615237
Romania,Mortalidad_Media,5.803411,-23.11956,13.048067,11.069963,8929.95366231474
Romania,Mortalidad_Media,1.9981892,-22.483734,12.892465,11.438108,9560.6755277458
Romania,Mortalidad_Media,4.0352964,-23.091528,12.938524,11.35277,8399.5374234284
Romania,Mortalidad_Media,4.558024,-23.341105,12.95421,11.301205,8548.4543409242
Romania,Mortalidad_Media,2.3334982,-25.70944,12.695529,11.770966,10435.1561230787
Romania,Mortalidad_Media,2.5154936,-26.016563,12.650564,11.785279,8360.33775916596
Romania,Mortalidad_Media,2.0552466,-26.39078,12.575728,11.948491,5757.53127301178
Romania,Mortalidad_Media,1.8267939,-26.554527,12.438738,12.190998,4618.00350802913
Romania,Mortalidad_Media,-8.966953,-34.53298,12.298851,12.936133,3494.99056448955
Romania,Mortalidad_Media,-9.064647,-34.52681,12.324354,12.907695,2679.40626016154
Romania,Mortalidad_Media,-9.095012,-34.646046,12.304172,12.953216,2119.85509684554
Romania,Mortalidad_Media,-9.862472,-34.186924,12.29902,13.05121,1825.19299373184
Romania,Mortalidad_Media,-5.6030173,-37.049934,12.174204,12.552379,1659.92904910528
Romania,Mortalidad_Media,-16.797226,-34.578964,11.779961,13.759867,1650.04922365201
Rwanda,Mortalidad_Media,-31.983976,23.813967,-2.982195,13.808879,975.469323979541
Rwanda,Mortalidad_Alta,-31.867634,24.038977,-3.00584,13.795818,829.544845639777
Rwanda,Mortalidad_Media,-31.957636,23.904552,-2.9926975,13.802829,778.701498787411
Rwanda,Mortalidad_Alta,-31.723045,24.368498,-3.0425372,13.719942,810.051412137354
Rwanda,Mortalidad_Alta,-31.806095,24.101406,-2.9728146,13.796472,771.773511057901
Rwanda,Mortalidad_Alta,-32.117992,22.935919,-2.9836087,13.894711,758.300966737624
Rwanda,Mortalidad_Alta,-16.989311,-50.48356,10.12589,13.96338,729.519134044611
Rwanda,Mortalidad_Alta,-31.945082,23.475967,-2.9135163,13.853091,733.998630392314
Rwanda,Mortalidad_Alta,-32.08795,22.895172,-2.9290755,13.88532,724.957526109262
Rwanda,Mortalidad_Alta,-17.04114,-50.511276,10.111742,14.009973,704.92421796616
Rwanda,Mortalidad_Alta,-32.180443,22.128859,-2.8505995,14.075623,706.8172686891
Rwanda,Mortalidad_Alta,-31.456505,13.842758,-2.8139546,14.31555,651.133677964662
Rwanda,Mortalidad_Alta,-20.55699,-52.474518,9.801132,14.31041,593.624927744346
Rwanda,Mortalidad_Alta,-31.571566,11.52792,-2.5854924,14.552133,564.039095842449
Rwanda,Mortalidad_Alta,-31.493439,10.694351,-2.46424,14.717201,528.326391755502
Rwanda,Mortalidad_Alta,-38.95221,2.2389462,-2.3750255,15.712933,426.234183487629
Rwanda,Mortalidad_Alta,-52.13381,5.149105,-2.3623555,16.063883,356.995022901154
Rwanda,Mortalidad_Alta,-28.780327,-50.513096,9.340192,15.350212,324.016863847189
Rwanda,Mortalidad_Alta,-47.462257,-11.249766,-1.2323569,17.712965,269.540446333402
Rwanda,Mortalidad_Alta,-46.966335,-11.620122,-1.0741163,17.718046,249.012274982252
Rwanda,Mortalidad_Alta,-37.226288,-11.741004,-0.8488623,17.256937,234.043016755733
Rwanda,Mortalidad_Alta,-44.594357,-15.0203285,-0.84108937,17.74499,237.308846200901
Rwanda,Mortalidad_Alta,-32.163925,-53.082695,8.857498,15.310371,251.86926386091
Rwanda,Mortalidad_Alta,-47.960564,-17.978678,-0.94829315,18.346008,227.971147849318
Saudi Arabia,Mortalidad_Baja,37.78251,50.283096,-2.453881,-0.8663322,38510.2276211037
Saudi Arabia,Mortalidad_Baja,36.175766,49.15737,-2.7071605,-0.98295146,31920.7653655643
Saudi Arabia,Mortalidad_Baja,34.72537,48.258167,-2.7960835,-1.0622702,24338.8307301067
Saudi Arabia,Mortalidad_Baja,35.638805,48.447407,-2.7573109,-1.0474267,29566.7933827436
Saudi Arabia,Mortalidad_Baja,36.1594,48.82806,-2.6453762,-1.0137581,29360.0658968566
Saudi Arabia,Mortalidad_Baja,35.25837,48.16125,-2.770802,-1.0724857,23929.2907135982
Saudi Arabia,Mortalidad_Baja,34.96208,48.14151,-2.7858586,-1.0983052,22267.7217050387
Saudi Arabia,Mortalidad_Baja,35.277767,48.11967,-2.779683,-1.0896888,23256.1549553531
Saudi Arabia,Mortalidad_Baja,38.577297,49.925613,-2.3385837,-1.0195799,27805.4850319422
Saudi Arabia,Mortalidad_Baja,38.56958,50.63524,-2.3302019,-0.9636919,27865.465604962
Saudi Arabia,Mortalidad_Baja,39.13911,50.476288,-2.3041909,-0.9734319,28733.4375513452
Saudi Arabia,Mortalidad_Baja,39.546688,50.693565,-2.295226,-1.0068583,27126.7498747702
Saudi Arabia,Mortalidad_Baja,39.34436,50.847954,-2.292898,-0.96914387,22028.3901426586
Saudi Arabia,Mortalidad_Baja,39.00464,51.14102,-2.3203712,-0.94605356,17718.3911648365
Saudi Arabia,Mortalidad_Baja,39.690094,52.002014,-2.2745695,-0.93733823,22320.4888964331
Saudi Arabia,Mortalidad_Media,39.455364,51.91988,-2.2717302,-0.9442308,18596.1502627898
Saudi Arabia,Mortalidad_Media,39.451977,51.973156,-2.2811334,-0.9271757,17563.6145370639
Saudi Arabia,Mortalidad_Media,38.638195,51.955627,-2.3390396,-0.87646985,15975.7473782258
Saudi Arabia,Mortalidad_Media,37.66583,52.07498,-2.4145749,-0.7614529,13154.4978989446
Saudi Arabia,Mortalidad_Media,37.529236,52.184517,-2.4498308,-0.7425057,11487.220410693
Saudi Arabia,Mortalidad_Media,35.31023,52.941376,-2.4967387,-0.6004919,10586.0543471363
Saudi Arabia,Mortalidad_Media,35.271767,53.00722,-2.4966574,-0.6028371,10805.311325122
Saudi Arabia,Mortalidad_Media,35.384735,53.035427,-2.4743576,-0.5897545,11714.5623675159
Saudi Arabia,Mortalidad_Media,35.37181,53.272743,-2.4990516,-0.6076187,10786.4008952769
Senegal,Mortalidad_Media,-29.587418,29.53527,-3.964056,11.272731,1574.0281059306
Senegal,Mortalidad_Media,-14.630618,-50.48266,10.391698,13.61728,1598.10676952274
Senegal,Mortalidad_Media,-30.13874,28.701853,-3.9306126,11.448873,1461.08720350553
Senegal,Mortalidad_Media,-30.110273,28.566204,-3.9300761,11.490502,1431.18128932159
Senegal,Mortalidad_Media,-14.582457,-50.54069,10.312634,13.550906,1452.55612562445
Senegal,Mortalidad_Media,-29.9085,28.374275,-3.8933716,11.483626,1356.80518449031
Senegal,Mortalidad_Alta,-29.893099,28.36635,-3.89144,11.46567,1266.43957151587
Senegal,Mortalidad_Alta,-29.980408,28.303001,-3.890365,11.486871,1218.00613555438
Senegal,Mortalidad_Alta,-20.523935,21.113922,-2.9366636,12.177545,1398.89137601382
Senegal,Mortalidad_Alta,-20.674238,20.937555,-2.935047,12.188976,1379.83196553924
Senegal,Mortalidad_Alta,-20.64421,20.792643,-2.904849,12.2068,1326.83798848379
Senegal,Mortalidad_Alta,-17.881054,-56.15183,9.766815,13.928281,1374.67591873844
Senegal,Mortalidad_Alta,-21.344372,19.870676,-2.853488,12.259973,1275.88357492357
Senegal,Mortalidad_Alta,-21.457487,19.712824,-2.8451877,12.274327,1308.69404336205
Senegal,Mortalidad_Alta,-21.265968,19.628935,-2.7874856,12.307796,1398.79218010021
Senegal,Mortalidad_Alta,-18.933382,6.441872,-2.7241259,12.352441,1188.93877808175
Senegal,Mortalidad_Alta,-19.29798,6.239742,-2.5553045,12.55422,1017.20196747987
Senegal,Mortalidad_Alta,-20.124773,-56.41377,9.549583,14.094683,979.846101520171
Senegal,Mortalidad_Alta,-23.441513,0.16859452,-1.1515881,14.77455,918.102079522155
Senegal,Mortalidad_Alta,-24.010447,-0.1076998,-1.1390578,14.881309,817.888034221442
Senegal,Mortalidad_Alta,-23.52593,-0.40779325,-1.0819364,14.95183,669.430447319209
Senegal,Mortalidad_Alta,-26.434702,-56.661274,9.005619,14.437181,637.213530563724
Senegal,Mortalidad_Alta,-26.838797,-1.7085176,-1.0081544,15.236804,603.233162455158
Senegal,Mortalidad_Alta,-30.045685,-5.6488795,-1.0340528,15.653489,714.994396357297
Serbia,Mortalidad_Baja,11.514461,-21.8987,13.144044,10.253682,10022.9688543402
Serbia,Mortalidad_Media,18.425873,-14.831976,13.417637,8.852477,9680.52798074468
Serbia,Mortalidad_Media,17.948074,-14.8445835,13.204639,9.109727,8098.70955668849
Serbia,Mortalidad_Baja,8.6137905,-23.253706,13.073238,10.57869,7755.632986437
Serbia,Mortalidad_Baja,8.197228,-23.368353,13.060804,10.690743,7559.86165747394
Serbia,Mortalidad_Baja,8.2230015,-23.001041,13.080026,10.675628,6548.03653824187
Serbia,Mortalidad_Baja,8.551287,-22.601286,13.040425,10.6972475,5982.37030126471
Serbia,Mortalidad_Baja,8.984486,-22.594803,13.048943,10.525692,5820.3215576888
Serbia,Mortalidad_Baja,7.2477593,-24.05011,12.977687,10.867507,6886.67809068704
Serbia,Mortalidad_Baja,6.7557106,-23.950096,12.987031,10.950896,7040.41812068781
Serbia,Mortalidad_Media,7.2880225,-23.825857,13.034439,10.861992,6263.04086072815
Serbia,Mortalidad_Media,-3.824495,44.901237,-4.8717766,7.848707,7082.2861666075
Serbia,Mortalidad_Media,7.4229646,-24.287338,12.998399,10.858911,5970.92660940072
Serbia,Mortalidad_Media,7.602389,-24.628998,12.919048,10.767845,6414.0448463847
Serbia,Mortalidad_Media,5.5852985,-22.102123,13.091476,11.070681,7376.73517910716
Serbia,Mortalidad_Media,5.505117,-22.359646,13.0599785,11.092856,6081.08765700202
Serbia,Mortalidad_Media,4.8367457,-22.1111,13.101451,11.161937,4492.7136699046
Serbia,Mortalidad_Media,6.2429285,-17.486105,13.284707,10.657674,3807.97417321786
Serbia,Mortalidad_Media,5.8275046,-17.702623,13.315668,10.71233,3597.08798057009
Serbia,Mortalidad_Media,-5.55012,-26.340668,12.961795,12.4698715,3153.9011312754
Serbia,Mortalidad_Media,-5.6565485,-26.35528,12.922255,12.521281,2390.73459447107
Serbia,Mortalidad_Media,-24.391489,41.03226,-5.3860593,10.901312,1812.42088281393
Serbia,Mortalidad_Media,-24.19568,40.967403,-5.37174,10.9110985,974.725469278615
Serbia,Mortalidad_Media,-23.42597,40.526657,-5.331671,10.869768,2349.40645150289
Seychelles,Mortalidad_Media,18.749199,41.93555,-2.6653407,4.125752,16836.6721895387
Seychelles,Mortalidad_Media,15.187749,42.690384,-2.5311413,3.73999,14982.9111487767
Seychelles,Mortalidad_Baja,13.740356,37.664024,-3.4612586,5.3611,14041.4754074575
Seychelles,Mortalidad_Media,16.931807,38.88418,-2.8523054,4.7028565,19141.5118743615
Seychelles,Mortalidad_Media,25.961842,-25.119022,12.165882,8.66017,18440.2340460932
Seychelles,Mortalidad_Media,16.900778,39.159775,-2.8430178,4.634044,17480.3651911372
Seychelles,Mortalidad_Media,16.513458,39.745846,-2.846105,4.59975,16566.9946042294
Seychelles,Mortalidad_Media,16.282064,39.669106,-2.910411,4.6901116,15333.1051727105
Seychelles,Mortalidad_Media,8.997916,36.881077,-3.9096186,5.896936,15188.1902175113
Seychelles,Mortalidad_Media,25.831816,-23.942896,12.195586,8.635796,14821.2921476077
Seychelles,Mortalidad_Media,8.240213,39.144836,-4.308471,6.207228,12337.1554669388
Seychelles,Mortalidad_Media,8.012953,38.209877,-4.2060404,6.192139,12110.0937461973
Seychelles,Mortalidad_Media,8.246512,37.982067,-4.1588435,6.120906,10934.79494629
Seychelles,Mortalidad_Media,8.391903,37.566334,-4.090114,6.1051574,9747.09180546291
Seychelles,Mortalidad_Media,4.8466144,26.36186,-3.2918973,7.884842,11265.4376270005
Seychelles,Mortalidad_Media,8.263688,37.942924,-4.143202,6.1235976,12669.3026687222
Seychelles,Mortalidad_Media,23.520088,-19.247864,12.980414,8.628374,12782.9938926475
Seychelles,Mortalidad_Media,7.5565205,39.00621,-4.4458156,6.429759,11802.1118276833
Seychelles,Mortalidad_Media,7.5864167,39.1247,-4.447502,6.444822,10827.671636033
Seychelles,Mortalidad_Media,-24.380798,47.06464,-6.24298,10.364621,9070.28460757013
Seychelles,Mortalidad_Media,-24.388842,46.722946,-6.1955743,10.397452,8864.16919495467
Seychelles,Mortalidad_Media,-23.43571,47.56122,-6.223502,10.283047,8153.2986369879
Seychelles,Mortalidad_Media,-23.875265,47.139046,-6.1764913,10.348784,8063.65500575169
Seychelles,Mortalidad_Media,-2.1585474,46.69257,-4.921754,7.5104246,7180.66832748656
Sierra Leone,Mortalidad_Alta,-51.524616,1.111077,-3.0972736,16.748108,860.774590932595
Sierra Leone,Mortalidad_Alta,-51.70773,1.1001111,-3.071604,16.765331,886.192939104469
Sierra Leone,Mortalidad_Alta,-53.295414,0.6042937,-3.0801408,16.930286,845.982914284565
Sierra Leone,Mortalidad_Alta,-52.550694,0.66620505,-3.0423007,16.864157,844.049555179116
Sierra Leone,Mortalidad_Alta,-28.473585,-49.919094,9.387491,15.371055,845.914540460932
Sierra Leone,Mortalidad_Alta,-52.818745,-0.003276854,-2.8861637,16.963114,779.186007841728
Sierra Leone,Mortalidad_Alta,-45.297413,-5.5423584,-2.2767327,16.983675,844.416411175476
Sierra Leone,Mortalidad_Alta,-44.81012,-6.3609953,-1.8851601,17.110504,964.575980888989
Sierra Leone,Mortalidad_Alta,-42.340973,-8.356885,-1.5820615,17.218927,1117.7586465721
Sierra Leone,Mortalidad_Alta,-42.1059,-8.330322,-1.5424612,17.194073,1117.47183075115
Sierra Leone,Mortalidad_Alta,-41.399025,-8.8387985,-1.3754025,17.209688,937.504428180231
Sierra Leone,Mortalidad_Alta,-30.254564,-54.45857,8.853885,15.0170965,761.146365577281
Sierra Leone,Mortalidad_Alta,-38.280853,-11.493211,-0.8702279,17.186827,685.039673490948
Sierra Leone,Mortalidad_Alta,-38.50993,-11.720108,-0.85004586,17.22704,652.845806767943
Sierra Leone,Mortalidad_Alta,-38.655773,-12.093072,-0.8608024,17.317402,705.359014080005
Sierra Leone,Mortalidad_Alta,-38.93431,-12.550447,-0.83465564,17.415678,631.889926264998
Sierra Leone,Mortalidad_Alta,-38.970097,-12.807514,-0.81983066,17.4546,580.26796974773
Sierra Leone,Mortalidad_Alta,-49.307842,-17.155363,-1.1678543,18.482912,462.633324427945
Sierra Leone,Mortalidad_Alta,-48.76981,-17.270205,-1.050744,18.461018,417.749983329227
Sierra Leone,Mortalidad_Alta,-33.47151,-51.68214,8.846799,15.388616,413.817607346927
Sierra Leone,Mortalidad_Alta,-48.277664,-17.459318,-0.9796007,18.381931,388.995111216836
Sierra Leone,Mortalidad_Alta,-48.08123,-17.611626,-0.9819272,18.378878,358.315716051546
Sierra Leone,Mortalidad_Alta,-50.59859,-18.453613,-1.2448694,18.574726,143.743743239644
Sierra Leone,Mortalidad_Alta,-50.517647,-18.377565,-1.3001125,18.569578,208.351997250955
Singapore,Mortalidad_Baja,23.316765,11.802631,1.9567919,-6.5905185,90299.0694637269
Singapore,Mortalidad_Baja,23.678602,12.100483,1.9483385,-6.581977,80056.1288247844
Singapore,Mortalidad_Baja,23.859884,12.358506,1.9606639,-6.594286,61410.0792630788
Singapore,Mortalidad_Baja,23.867811,12.370791,1.9791446,-6.612947,65952.0378959293
Singapore,Mortalidad_Baja,23.832748,11.725215,1.9579319,-6.591555,66881.6067035265
Singapore,Mortalidad_Baja,23.903625,11.654748,1.951559,-6.584404,61236.251270627
Singapore,Mortalidad_Baja,24.05589,11.588965,1.9532281,-6.587037,57005.5887176547
Singapore,Mortalidad_Baja,24.024824,12.459146,1.940668,-6.5743012,55645.6068614606
Singapore,Mortalidad_Baja,24.283684,12.486388,2.0044298,-6.6377244,57564.8023114977
Singapore,Mortalidad_Baja,24.486113,11.815422,2.0055313,-6.6387587,56967.4257940383
Singapore,Mortalidad_Baja,24.462091,11.762624,2.0062532,-6.639358,55547.5553077786
Singapore,Mortalidad_Baja,24.598385,11.913021,2.0348241,-6.6676726,53891.4570264372
Singapore,Mortalidad_Baja,24.579466,12.516184,2.039429,-6.6717834,47236.683084953
Singapore,Mortalidad_Baja,25.036903,12.434843,2.109084,-6.7388163,38926.8054365453
Singapore,Mortalidad_Baja,25.10904,12.393905,2.1068022,-6.7362876,40008.5720489092
Singapore,Mortalidad_Baja,25.342041,12.560419,2.1460497,-6.7735147,39432.8860198877
Singapore,Mortalidad_Baja,25.869913,12.778729,2.2097037,-6.8327374,33768.4528234651
Singapore,Mortalidad_Baja,26.296356,12.977865,2.2734876,-6.893886,29961.3172812732
Singapore,Mortalidad_Baja,26.394247,13.016984,2.2799807,-6.899848,27608.080013423
Singapore,Mortalidad_Baja,26.587622,13.117648,2.3015795,-6.920614,23730.3840054566
Singapore,Mortalidad_Baja,26.936264,13.348489,2.305184,-6.9241624,22159.8373710639
Singapore,Mortalidad_Baja,27.202065,13.567025,2.3484504,-6.965928,21699.7414868907
Singapore,Mortalidad_Baja,27.475864,13.888388,2.3620775,-6.9776893,23852.8389514753
Singapore,Mortalidad_Baja,27.695759,14.189138,-1.2534293,2.3929582,24914.8507020358
Slovenia,Mortalidad_Baja,32.977406,-7.3547974,12.960148,5.842584,28373.8382265999
Slovenia,Mortalidad_Baja,33.216908,-7.3489594,12.988313,5.8179812,29187.369382785
Slovenia,Mortalidad_Baja,32.946117,-7.3544946,12.979891,5.862396,25392.0651093612
