country,categoria_expectativa_vida,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,life_expectancy_at_birth_total_years,services_value_added_of_gdp,tiene_dato_gini,government_integrity infant_mortality_rate_per_1_000_live_births,ratio_auto_agriculture_value_added_of_gdp_div_government_integrity,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_agriculture_value_added_of_gdp,gdp_per_capita_current_us$
Suriname,Mortalidad_Media,0.3,0.05414111778049751,0.7755633450175263,0.4299344493474968,0.0,0.12580645161290321,0.046572043856683266,0.029558072408996702,6576.08546307249
Suriname,Mortalidad_Media,0.32,0.05140198615586413,0.767465483940196,0.4366946989241287,0.0,0.13722960151802657,0.04961639935072103,0.026268310138163914,5530.17615638309
Suriname,Mortalidad_Media,0.43,0.05406559412167436,0.7579655197081334,0.44422370924214005,0.0,0.1884819734345351,0.0363563791000833,0.027394270438211216,5002.65798695759
Suriname,Mortalidad_Media,0.1,0.056694295231519844,0.7487230846269404,0.39802969987585446,0.0,0.04497153700189753,0.07696981511424274,0.0606643063276347,3453.42865937765
Suriname,Mortalidad_Alta,0.1,0.04994959807504253,0.7396380284712782,0.3988732673071981,0.0,0.04611005692599621,0.0817498960987122,0.05844877510376993,2887.7721728844
Suriname,Mortalidad_Alta,0.1,0.0461507531812156,0.7312826382430788,0.4170068874151274,0.0,0.04743833017077799,0.10138351393344558,0.04792464205950718,2516.10404020956
Suriname,Mortalidad_Alta,0.1,0.044259253805222505,0.7240718220187423,0.4257024616739769,0.0,0.04876660341555977,0.10490471698949333,0.04759138312392604,2202.340682196
Suriname,Mortalidad_Alta,0.1,0.06229297075849191,0.7175763645468201,0.4107966904845258,0.0,0.05028462998102467,0.14230076527780072,0.03538469339306205,1714.64846637242
Suriname,Mortalidad_Alta,0.1,0.05894735836612048,0.7116961156019743,0.45110434220871587,0.0,0.051802656546489564,0.14925362057222136,0.03469599901082561,1988.22172925433
Suriname,Mortalidad_Alta,0.3394,0.025716145133600106,0.688375420273267,0.3046250703364506,0.0,0.2067313092979127,0.06447694743515077,0.027170734531884497,1609.82504373206
Sweden,Mortalidad_Baja,0.9570000000000001,0.20033812937123813,0.9785183000982316,0.6529554992267622,1.0,0.036318785578747625,0.0017006552615563934,0.022226436998700867,55296.9371472535
Sweden,Mortalidad_Baja,0.925,0.21119378944677522,0.9784834045493325,0.6626579819108648,1.0,0.036859582542694495,0.001885874749706311,0.02170647095482972,61174.9680215622
Sweden,Mortalidad_Baja,0.914,0.19850242073220228,0.9684683820155318,0.6752603523001045,1.0,0.03642125237191651,0.0020536443785533326,0.01993982158403913,52653.7565934247
Sweden,Mortalidad_Baja,0.88,0.2215597776041561,0.9792511066250948,0.6689684558831369,1.0,0.036736242884250474,0.0022952819246494735,0.019324961154128233,51773.0464558993
Sweden,Mortalidad_Baja,0.929,0.23010840158965365,0.9713647125740881,0.6675492927330401,1.0,0.03878178368121442,0.00215450531356252,0.019531982934058528,54181.9069780904
Sweden,Mortalidad_Baja,0.8740000000000001,0.22827811297108333,0.9692360840912939,0.667610365954151,1.0,0.03814421252371917,0.0023545612510510907,0.019916208873166582,53300.8587281785
Sweden,Mortalidad_Baja,0.87,0.22511705542613136,0.9677704710375661,0.6704251746400284,1.0,0.037969639468690704,0.0022919327268556807,0.02066033152593087,51820.3972482676
Sweden,Mortalidad_Baja,0.89,0.2118829172761508,0.96630485798384,0.6698223247272131,1.0,0.038842504743833016,0.002290491702095438,0.020136586933999855,51197.9529341175
Sweden,Mortalidad_Baja,0.923,0.23157255845026925,0.9670027689618055,0.6780808843878968,1.0,0.042034155597722965,0.0021216351307542787,0.022158169658958227,59583.7140001673
Sweden,Mortalidad_Baja,0.93,0.23997366202711615,0.9627455119962172,0.6724753384147821,1.0,0.042352941176470586,0.0020703878075872695,0.022591995485133187,60844.2767113975
Sweden,Mortalidad_Baja,0.92,0.24537318596458244,0.9591512704596965,0.6596752839409894,1.0,0.04189753320683112,0.0021302172735815465,0.022138284387191894,57749.8251328664
Sweden,Mortalidad_Baja,0.92,0.24469818888194608,0.9605470924156276,0.6493706382615921,1.0,0.04364326375711575,0.0024008450669539398,0.020211125972309712,60379.7748160321
Sweden,Mortalidad_Baja,0.93,0.25216539721545866,0.9555221333742769,0.6441912475624669,1.0,0.04411764705882353,0.0022908127600784456,0.021075538406722275,52542.8274141037
Sweden,Mortalidad_Baja,0.93,0.22655105083641405,0.9540914158694485,0.664081431329686,1.0,0.04588235294117647,0.0019168002445041593,0.026997554155782554,46707.8673215418
Sweden,Mortalidad_Baja,0.92,0.24940135563120694,0.9504971743329278,0.6457543521603801,1.0,0.04538899430740038,0.002142166817891695,0.024104576695237006,55817.4392710726
Sweden,Mortalidad_Baja,0.92,0.2531461247325086,0.9476357393232706,0.6356848450710731,1.0,0.04713472485768501,0.0024470316416169307,0.021612878228872145,53568.5645523213
Sweden,Mortalidad_Baja,0.92,0.2563161321328447,0.9454722152915787,0.6399937826421506,1.0,0.04888045540796964,0.002109490343000279,0.0266699737233387,46531.6001120572
Sweden,Mortalidad_Baja,0.93,0.26461767188432184,0.9425758847330223,0.642191282403212,1.0,0.052941176470588235,0.001952104582972144,0.031026756384151304,43378.6152117149
Sweden,Mortalidad_Baja,0.93,0.27210492316142,0.9418779737550582,0.638312676675041,1.0,0.05470588235294118,0.002827448060318713,0.021188998947982516,42758.2015503417
Sweden,Mortalidad_Baja,0.9,0.2629890192230179,0.9361202081868445,0.634514963876578,1.0,0.05464895635673624,0.002975472855947962,0.02152212146634557,37292.4214343004
Sweden,Mortalidad_Baja,0.9400000000000001,0.2699407224688021,0.9325608621992216,0.6278135290135628,1.0,0.05886148007590133,0.0029161802361514304,0.02170687449204924,29957.9387652616
Sweden,Mortalidad_Baja,0.9400000000000001,0.2641554391561534,0.9318280556723584,0.6263591805091218,1.0,0.05886148007590133,0.002982379830968955,0.021151752949906993,27259.4806735435
Sweden,Mortalidad_Baja,0.9500000000000001,0.24902947057099312,0.9296645316406666,0.623297078073104,1.0,0.06129032258064516,0.0029395167855745044,0.021991085249166105,29632.7736101599
Sweden,Mortalidad_Baja,0.9,0.26416417380218593,0.9167392203287517,0.5949972886963094,1.0,0.0683111954459203,0.004618214231654865,0.01669042332782905,30254.2972932631
Switzerland,Mortalidad_Baja,0.923,0.11980434508370968,0.9863349030514414,0.7494080110850249,0.0,0.06129981024667932,0.001044858634436769,0.07209121623176155,94394.5106803525
Switzerland,Mortalidad_Baja,0.8790000000000001,0.12103638472059315,0.9884286359853365,0.7352825026067565,1.0,0.0583776091081594,0.0011170750638287265,0.07074718206304963,93664.7736696111
Switzerland,Mortalidad_Baja,0.9009999999999999,0.12429061079896075,0.9776808069246727,0.7446082138719248,1.0,0.05983870967741936,0.0012250936775488161,0.06256946816999157,85897.7843338323
Switzerland,Mortalidad_Baja,0.88,0.13185420851063304,0.9906270555659273,0.7458793355321642,1.0,0.05844402277039848,0.001151682030522613,0.06844045241743701,84121.9310304414
Switzerland,Mortalidad_Baja,0.828,0.12949603528171189,0.9884635315342356,0.7481784243160844,1.0,0.056561669829222005,0.0012164610823824583,0.07094816102003913,85217.3691512274
Switzerland,Mortalidad_Baja,0.8029999999999999,0.12966230679428556,0.9855672009756793,0.7484817437542374,1.0,0.054853889943074004,0.00123013885430299,0.07240852970534001,82254.3770471336
Switzerland,Mortalidad_Baja,0.86,0.13016135283138605,0.9863000075025439,0.7503947963956357,1.0,0.060379506641366223,0.0011971406945774873,0.07135689138293462,82153.0745447889
Switzerland,Mortalidad_Baja,0.85,0.13520080131665357,0.9762151938709465,0.747815794569995,1.0,0.05967741935483871,0.001153123268313481,0.07511866951104991,83806.4476003837
Switzerland,Mortalidad_Baja,0.881,0.14000985263644816,0.9805073463854324,0.7445897104764744,1.0,0.06352561669829221,0.001258943457854407,0.06787257709874417,88724.9910735609
Switzerland,Mortalidad_Baja,0.88,0.1512694783916143,0.9747844763661175,0.7404684911633311,1.0,0.06345351043643263,0.0011779752091456396,0.07285121484897418,87304.3305813557
Switzerland,Mortalidad_Baja,0.87,0.14672319605097298,0.973353758861289,0.7416066225267102,1.0,0.06273244781783682,0.0011412551064439382,0.07620495117708896,85836.2076767359
Switzerland,Mortalidad_Baja,0.9,0.14698818979422543,0.9733188633123899,0.7335326464893382,1.0,0.0666034155597723,0.0011764254148455403,0.07321909395062763,90476.7589651577
Switzerland,Mortalidad_Baja,0.9,0.1535765341240027,0.966898082315111,0.7365041340003791,1.0,0.0666034155597723,0.0011525053015310862,0.07480728220410654,76531.3728182297
Switzerland,Mortalidad_Baja,0.9,0.1599931193988868,0.9640017517565547,0.7362243228951644,1.0,0.0683111954459203,0.0012560610154213766,0.07020525332633512,71568.3123885672
Switzerland,Mortalidad_Baja,0.91,0.1609336712541597,0.9632689452296916,0.7197680041830837,1.0,0.06907020872865276,0.0013471850680009112,0.06448005688473991,74175.1927898555
Switzerland,Mortalidad_Baja,0.91,0.15693582808721826,0.959674703693171,0.7190115960158056,1.0,0.07079696394686907,0.0013293528658799405,0.067106584737116,64989.1553256031
Switzerland,Mortalidad_Baja,0.91,0.1666289552999987,0.9560804621566492,0.7187085272836656,1.0,0.07252371916508539,0.0012951984833485344,0.07072583093682334,59011.0324592016
Switzerland,Mortalidad_Baja,0.88,0.16055920968680673,0.952451325071231,0.7204659204971408,0.0,0.07180265654648955,0.0014554931466483167,0.06644074549867227,56242.8933645639
Switzerland,Mortalidad_Baja,0.85,0.1625838121962981,0.9503226965884368,0.7212656255905965,1.0,0.07096774193548389,0.0017210890061558205,0.05917983515652826,54659.4571488233
Switzerland,Mortalidad_Baja,0.84,0.16312043867688233,0.9424363025374303,0.718246436500435,0.0,0.07172675521821632,0.0015590240043138759,0.06808248977925231,49335.7456291067
Switzerland,Mortalidad_Baja,0.86,0.16372060087803536,0.940272778505737,0.7116957465152193,1.0,0.07343453510436433,0.001698635819050218,0.06069169040196186,42458.7384679187
Switzerland,Mortalidad_Baja,0.89,0.16931417831088416,0.9373415523982844,0.7101820236341714,0.0,0.07768500948766603,0.0016189919089244274,0.06301830872053865,39638.7911061864
Switzerland,Mortalidad_Baja,0.89,0.16042413705059572,0.9301879648741411,0.7141289620492575,1.0,0.07937381404174573,0.0018527461338463788,0.05591075358208854,38865.021939688
Switzerland,Mortalidad_Baja,0.8522,0.15760150556078267,0.9121120705448413,0.685250534736407,0.0,0.08408804554079696,0.002568135073341417,0.04605708979237576,50113.8321221345
Tajikistan,Mortalidad_Media,0.17800000000000002,0.016960928396222485,0.8140353387223691,0.3154204619131735,0.0,0.07802277039848199,0.20159827521099147,0.010070919623093167,1052.17949484894
Tajikistan,Mortalidad_Media,0.35200000000000004,0.016616203125096807,0.7858788182273408,0.30704023918544837,0.0,0.15496015180265654,0.09978533850543166,0.010419441212716485,896.748053372182
Tajikistan,Mortalidad_Media,0.32,0.016968831033454597,0.7717290221045854,0.32843771543213557,0.0,0.1408728652751423,0.11094394489084262,0.010273490014677472,834.311715460625
Tajikistan,Mortalidad_Media,0.364,0.016755885184546956,0.8054510336933973,0.34927816588891136,0.0,0.16093358633776092,0.08969557110246112,0.011523347846256004,871.022372934846
Tajikistan,Mortalidad_Media,0.38200000000000006,0.015685359653391438,0.8022319193075327,0.34547116171484177,0.0,0.16961669829222012,0.08098364230190998,0.012411636096169939,834.288404578801
Tajikistan,Mortalidad_Media,0.327,0.014806859828497361,0.7991844910222476,0.3697608003827831,0.0,0.14705692599620493,0.09705135939111423,0.012211880469452057,829.45714764957
Tajikistan,Mortalidad_Media,0.23,0.014704178556893282,0.7914300021460763,0.3501758660201367,0.0,0.10518026565464897,0.14188430467895544,0.012039799147845791,788.710481734485
Tajikistan,Mortalidad_Media,0.22,0.014338899480499974,0.7868946276557693,0.3732003518520972,1.0,0.10311195445920303,0.1535508986296647,0.011887494710355648,956.916310930656
Tajikistan,Mortalidad_Media,0.19399999999999998,0.013546087506702453,0.7873524572573145,0.3952374906576524,0.0,0.09350284629981023,0.191737657368067,0.010883537801658795,1081.54402932039
Tajikistan,Mortalidad_Media,0.23,0.012932566109640548,0.7856642106016165,0.42887932574867893,0.0,0.11478178368121442,0.1450401665836788,0.013076013527660439,1028.19704279396
Tajikistan,Mortalidad_Media,0.21,0.01323239768818204,0.7792402890049357,0.42269656814249695,0.0,0.10838709677419353,0.1737988985024822,0.01217989276475701,952.452819695469
Tajikistan,Mortalidad_Media,0.2,0.01248980811450323,0.7730595893840759,0.4103032245273973,0.0,0.10777988614800758,0.1864684198129638,0.012517930562933427,833.601978202852
Tajikistan,Mortalidad_Media,0.2,0.012743975112319793,0.7683668359682381,0.44063524873083515,0.0,0.11347248576850094,0.1532292293991303,0.016966501164201203,737.338883219356
Tajikistan,Mortalidad_Media,0.21,0.012758840338285086,0.7666213606123471,0.4628127160885447,1.0,0.12552182163187856,0.13822365042445245,0.019242009233054982,664.795655734657
Tajikistan,Mortalidad_Media,0.22,0.015065859906929631,0.7619858358967022,0.4274070305335247,0.0,0.13943074003795067,0.14129495718237156,0.019019293577259542,703.327375898643
Tajikistan,Mortalidad_Media,0.21,0.016182684093663236,0.7545604120466414,0.41530491402815517,1.0,0.14225806451612905,0.14480046544877415,0.02108741294998885,516.997210618914
Tajikistan,Mortalidad_Media,0.2,0.015413973993955072,0.7487230846269404,0.39247121281446407,0.0,0.14535104364326376,0.16781460015790864,0.020404168846456374,401.018403316427
Tajikistan,Mortalidad_Alta,0.18,0.015230763451564766,0.7420559410544387,0.38978365444988256,0.0,0.141404174573055,0.18420602593288632,0.022636596997876346,333.927150941684
Tajikistan,Mortalidad_Alta,0.1,0.015571639122863357,0.7431003648329637,0.37493554108376353,1.0,0.08500948766603415,0.3007580940327314,0.027642495856261575,305.745158587502
Tajikistan,Mortalidad_Alta,0.1,0.014658338755694219,0.7326561270477143,0.29436115917057515,1.0,0.09240986717267552,0.37855470794954765,0.023423314983772075,233.58124845289
Tajikistan,Mortalidad_Alta,0.1,0.014662905856699795,0.7186923242005865,0.30426135497582657,0.0,0.10056925996204934,0.34784942212384823,0.02835045012138212,186.951638285222
Tajikistan,Mortalidad_Alta,0.1,0.014908696889104796,0.7086629944917375,0.2818749708349818,0.0,0.10910815939278937,0.3725128186586201,0.028764339644110515,168.676285365186
Tajikistan,Mortalidad_Alta,0.1,0.015414440663068463,0.6992917948351098,0.2854558459136712,0.0,0.11802656546489564,0.3931052176755424,0.029568353275965548,136.925716400723
Tajikistan,Mortalidad_Alta,0.264,0.016906921817309954,0.6684884469561485,0.16845519472184417,0.0,0.4157874762808349,0.21745762245035766,0.026732624976787776,207.034457343036
Tanzania,Mortalidad_Media,0.369,0.01835082862957215,0.7470348379712426,0.2758751497724827,0.0,0.21845920303605312,0.10285395958327063,0.013775681618292306,1207.85302734375
Tanzania,Mortalidad_Alta,0.34500000000000003,0.018319385642151916,0.7363330710351239,0.2976490814520403,0.0,0.21210626185958253,0.11241936491449042,0.014052276961940084,1159.85656738281
Tanzania,Mortalidad_Alta,0.325,0.018375858003976953,0.7454896630660275,0.31686796671414524,0.0,0.20659392789373815,0.12158308564629769,0.014310055865297521,1117.41528320313
Tanzania,Mortalidad_Alta,0.332,0.018787036729704575,0.7345589813291364,0.34645774445615385,0.0,0.21860341555977233,0.1253318687615845,0.014022136960914615,1063.32250976563
Tanzania,Mortalidad_Alta,0.318,0.018247734203606637,0.7271335574790756,0.35113611660559024,1.0,0.21722960151802656,0.1371193873855923,0.013849346725869202,1023.10626220703
Tanzania,Mortalidad_Alta,0.292,0.018402187508342844,0.7196222905787251,0.35933140336414854,0.0,0.20888804554079696,0.15407011883630975,0.014106518958555398,986.674011230469
Tanzania,Mortalidad_Alta,0.31,0.018869183696667357,0.7116245797267329,0.3762875753515599,0.0,0.2323529411764706,0.13851564007550246,0.015807905137751696,953.0107421875
Tanzania,Mortalidad_Alta,0.33,0.019027153578489144,0.7048143644037483,0.38749139428147883,0.0,0.2573624288425047,0.12681011171267265,0.017101095792647923,939.127319335938
Tanzania,Mortalidad_Alta,0.28800000000000003,0.018789156574910218,0.6967451176765147,0.3973491642272013,0.0,0.2311650853889943,0.14017851107754795,0.018464501348416634,1022.74841308594
Tanzania,Mortalidad_Alta,0.3,0.019597368522695145,0.6885041848487015,0.38560296564941976,0.0,0.24876660341555978,0.13972572404585132,0.01835538393783596,963.05712890625
Tanzania,Mortalidad_Alta,0.27,0.019263462499359573,0.6813219829744617,0.38954737678275697,0.0,0.23055028462998103,0.15386036447881757,0.01920119805295279,861.969909667969
Tanzania,Mortalidad_Alta,0.26,0.019631793514493637,0.6717647900422061,0.3985959345918014,1.0,0.22990512333965843,0.1503056856726976,0.021469914235980374,775.392761230469
Tanzania,Mortalidad_Alta,0.3,0.01907109057619782,0.6647399670934973,0.42038823612362747,0.0,0.27609108159392787,0.13342308789862495,0.02186966419657723,736.530151367188
Tanzania,Mortalidad_Alta,0.32,0.01880497304493786,0.6556835252879318,0.43447309683804936,0.0,0.3066413662239089,0.12729801140789335,0.022451855137430112,693.823547363281
Tanzania,Mortalidad_Alta,0.29,0.01880341727645983,0.6471278346090563,0.4249828657823763,0.0,0.29275142314990515,0.13361642124213333,0.025219766073391586,675.977233886719
Tanzania,Mortalidad_Alta,0.29,0.019001451221980402,0.6380284712783459,0.4457040218094498,1.0,0.3059582542694497,0.12541558685089338,0.028455626214805373,543.198303222656
Tanzania,Mortalidad_Alta,0.28,0.019472403405849943,0.6273267043422275,0.44588321095589845,0.0,0.31347248576850095,0.1322630154637725,0.029794217630294363,475.746734619141
Tanzania,Mortalidad_Alta,0.25,0.019326159728041515,0.6153515988268115,0.44048781433896966,0.0,0.29554079696394686,0.15426497617228832,0.03025657577535283,483.334869384766
Tanzania,Mortalidad_Alta,0.27,0.018792159808107906,0.6033478789612989,0.4406819581892448,0.0,0.34018975332068313,0.14896300912272767,0.030994414791259688,450.385284423828
Tanzania,Mortalidad_Alta,0.22,0.018616222225896817,0.5903712711925029,0.4510873129778541,0.0,0.29514231499051236,0.17722454493489848,0.03436801639566632,422.18359375
Tanzania,Mortalidad_Alta,0.25,0.018381742207450705,0.5762214750697474,0.4695238409103132,0.0,0.357685009487666,0.1575375201488962,0.03646935001475049,402.649047851563
Tanzania,Mortalidad_Alta,0.19,0.01797916562059355,0.5645468202303454,0.48652395010582794,0.0,0.2898671726755218,0.21253533701454722,0.03805931502833207,396.638732910156
Tanzania,Mortalidad_Alta,0.19,0.0178203444695938,0.5519565061878531,0.4863262301766327,1.0,0.30753320683111957,0.2158960741053694,0.03989700695115783,401.698150634766
Tanzania,Mortalidad_Alta,0.3,0.01635358336962913,0.5199227412547391,0.20533197790177699,0.0,0.5749525616698292,0.156769774106823,0.04131094505057662,258.418334960938
Thailand,Mortalidad_Baja,0.385,0.08574368469463278,0.8673867944774303,0.5668252208126177,1.0,0.06063567362428843,0.03543555762379133,0.009336600648363697,6909.35281815827
Thailand,Mortalidad_Baja,0.451,0.08465535887593799,0.9005079047142139,0.5681545689910106,1.0,0.07274193548387096,0.03015779800829357,0.009680661601700656,7057.20754802279
Thailand,Mortalidad_Baja,0.434,0.08644954944274336,0.8965734315759353,0.5878928188374009,1.0,0.07247058823529412,0.031374926425161494,0.010123525904107205,6985.64393892574
Thailand,Mortalidad_Baja,0.364,0.09127205263039086,0.8946562701194649,0.5909839902816524,1.0,0.06285388994307399,0.03494004837501759,0.011562074302324414,7605.69657797759
Thailand,Mortalidad_Baja,0.34700000000000003,0.08945015876171247,0.8945561198941268,0.5770521013937825,1.0,0.061893738140417466,0.036982099288915556,0.01191497195281476,7099.77650081458
Thailand,Mortalidad_Baja,0.40700000000000003,0.09123401743786343,0.8916803777094213,0.5715690715278074,1.0,0.07414041745730551,0.03231670935560499,0.011860510123404524,6413.09182530343
Thailand,Mortalidad_Baja,0.38,0.09166981351645347,0.8885327991987981,0.5642752481855976,1.0,0.07210626185958255,0.034907970344231286,0.012358776769047593,5833.57715617098
Thailand,Mortalidad_Baja,0.35000000000000003,0.08924118848757127,0.885585521138851,0.5530203382593704,1.0,0.06840607210626186,0.03966429605107845,0.012111131493986923,5688.85335397884
Thailand,Mortalidad_Baja,0.336,0.08894194220090858,0.8815222834251375,0.5324951897399701,1.0,0.06758254269449716,0.04698035679102703,0.010647911951402463,5801.1978916205
Thailand,Mortalidad_Baja,0.34,0.08976324444462605,0.8769582945847341,0.5168870066848127,1.0,0.07096774193548387,0.05210307243461994,0.009597456029573731,6018.08244729255
Thailand,Mortalidad_Baja,0.35000000000000003,0.0839282496261787,0.8716646398168681,0.5097377640506757,1.0,0.07504743833017077,0.051427504383320936,0.009739752203363589,5725.52802835463
Thailand,Mortalidad_Baja,0.34,0.07866697112069167,0.8675441734029616,0.5014664579080947,1.0,0.07548387096774194,0.053343621243922654,0.010099256671121166,5373.6232832898
Thailand,Mortalidad_Media,0.35000000000000003,0.07930730917414279,0.8633950926389584,0.4915381952455614,1.0,0.0810246679316888,0.04703794529508446,0.012092475426346427,4973.86288823778
Thailand,Mortalidad_Media,0.33,0.072816602472193,0.858487731597396,0.5148935253540955,1.0,0.07889943074003795,0.04640320597032929,0.013791473415239014,4135.43986952819
Thailand,Mortalidad_Media,0.36,0.0736550954414473,0.8520781171757636,0.5017075433556875,1.0,0.0894876660341556,0.043776673998906585,0.013966227356602684,4309.13509292986
Thailand,Mortalidad_Media,0.38,0.07240409070596329,0.8457543458044208,0.5105215440221789,1.0,0.09806451612903225,0.03848852773592221,0.016015280116390754,3918.52817434581
Thailand,Mortalidad_Media,0.36,0.07032748507354342,0.8394878031332711,0.5131464759161842,1.0,0.09700189753320683,0.04086281528839009,0.016751011252736724,3331.32043511773
Thailand,Mortalidad_Media,0.33,0.06955321478081379,0.8330924958866872,0.5228304071587971,0.0,0.09267552182163187,0.04359314297057758,0.018070324125272617,2867.70383436062
Thailand,Mortalidad_Media,0.32,0.06810615166324896,0.8217325988983473,0.5286018075991049,1.0,0.09351043643263757,0.04542850765109619,0.018705184428943585,2641.56268717857
Thailand,Mortalidad_Media,0.32,0.06355951828791924,0.8217469060733957,0.5267076603922017,0.0,0.09776091081593928,0.04616312362307711,0.019339383996798302,2347.54001286066
Thailand,Mortalidad_Media,0.32,0.05923666647492899,0.8170827670076544,0.5469233368353141,1.0,0.10261859582542694,0.04250005403551663,0.02251285652839389,2089.75183111554
Thailand,Mortalidad_Media,0.32,0.05404163421485922,0.813434437370341,0.5547490676517998,0.0,0.1074762808349146,0.0419480793720457,0.024090632146573386,1889.93432467144
Thailand,Mortalidad_Media,0.3,0.05305975574192175,0.8089276772301308,0.5516821949217242,1.0,0.10531309297912714,0.044330308246567515,0.02559630397805733,2005.97694514234
Thailand,Mortalidad_Media,0.7000000000000001,0.04838338251869551,0.7882108877602116,0.538113384221691,0.0,0.3161290322580645,0.020298185497542493,0.03149522095364371,2864.36515719866
Timor-Leste,Mortalidad_Media,0.38200000000000006,0.053246486997099454,0.7540310465698545,0.3406342062241268,0.0,0.26747248576850097,0.042328865236737824,0.044105770927951204,2343.24523350389
Timor-Leste,Mortalidad_Alta,0.374,0.049672138822831266,0.7373059589384074,0.2736213853517944,0.0,0.26896774193548384,0.0362730083034252,0.054735318857320296,2684.82702378987
Timor-Leste,Mortalidad_Media,0.325,0.033115320669752195,0.7476071249731739,0.47737832959399473,0.0,0.2398956356736243,0.06384715568679646,0.03564263748264413,1630.86938521256
Timor-Leste,Mortalidad_Alta,0.321,0.040886690967932286,0.7415551899277486,0.5562893025778891,0.0,0.24303415559772296,0.06886871899732308,0.03419260646242013,1562.36458068032
Timor-Leste,Mortalidad_Alta,0.32,0.043051008036881486,0.7373774948136489,0.7079167764589748,0.0,0.24713472485768503,0.08689233471899052,0.02710584646678872,1219.46599728983
Timor-Leste,Mortalidad_Alta,0.292,0.016365321864510323,0.7329994992488731,0.7137442048782368,0.0,0.23049715370018975,0.09178461335549351,0.028943073312902343,1266.17767952941
Timor-Leste,Mortalidad_Alta,0.28,0.01990292201369356,0.7288790328349666,0.6817591568060732,0.0,0.22633776091081592,0.09534767352732892,0.02984652986068602,1335.54390089814
Timor-Leste,Mortalidad_Alta,0.3,0.016202304392638183,0.724815795121253,0.6531480095826524,0.0,0.2493358633776091,0.09297931003166203,0.029318403056541154,1319.59297370991
Timor-Leste,Mortalidad_Alta,0.254,0.04248283765440386,0.7205379497818154,0.6503883420597649,1.0,0.21737001897533206,0.12967128634390304,0.025144026957189796,1224.74957758801
Timor-Leste,Mortalidad_Alta,0.24,0.04467680600172119,0.7161313398669431,0.6273339948907405,0.0,0.21222011385199244,0.13899095332916958,0.025718893500591384,1204.56841532931
Timor-Leste,Mortalidad_Alta,0.25,0.019127493062655317,0.7113384362257671,0.7146851049016157,0.0,0.2286527514231499,0.16144757094656123,0.021506352537682863,1022.61903188429
Timor-Leste,Mortalidad_Alta,0.22,0.02124256970720277,0.7061592388582874,0.6901081475529106,0.0,0.20872865275142316,0.1576023454641421,0.026655621350154195,939.045241112693
Timor-Leste,Mortalidad_Alta,0.22,0.01703213857971684,0.7009800414908074,0.7124247042269952,0.0,0.21749525616698293,0.18204014739499813,0.023723292503710025,813.060177250597
Timor-Leste,Mortalidad_Alta,0.26,0.01760459916770515,0.6953287073467342,0.6959675149640306,0.0,0.26789373814041745,0.1502214384917812,0.025579330539126668,686.579295832381
Timor-Leste,Mortalidad_Alta,0.334,0.01512936811095585,0.6895056871020815,0.6383332506519616,0.0,0.35935104364326376,0.14126385488517246,0.021662792405537572,628.153219252849
Timor-Leste,Mortalidad_Alta,0.2668,0.0023657198256270624,0.682895772229773,0.6441599119871579,1.0,0.3002132827324478,0.17591743190295886,0.022945170242725552,540.154584237662
Timor-Leste,Mortalidad_Alta,0.2258,0.002352291218062899,0.6755275770799054,0.6457337088251395,0.0,0.26650398481973436,0.22315189055846657,0.02234215174790573,464.667001844159
Timor-Leste,Mortalidad_Alta,0.2752,0.00238698182077702,0.6668145074754988,0.6466919207469847,0.0,0.3409973434535104,0.16437973124084246,0.02668542446855354,487.464555404292
Timor-Leste,Mortalidad_Alta,0.21780000000000002,0.002445752723313763,0.6592460118749552,0.6125737604997541,0.0,0.28392523719165086,0.2211771494005256,0.026324562948341325,474.420767344689
Timor-Leste,Mortalidad_Alta,0.16880000000000003,0.01668115404756866,0.6504757135703554,0.6036025472805305,0.0,0.23125920303605318,0.23055696921165397,0.03523780121209841,534.901153697657
Timor-Leste,Mortalidad_Alta,0.105,0.014524829586652013,0.6411331282638242,0.5917562994964022,0.0,0.15142314990512334,0.36769134656081603,0.03759240669434393,533.982476434866
Timor-Leste,Mortalidad_Alta,0.24600000000000002,0.013581151559241802,0.631046569854782,0.60459636238745,1.0,0.3729677419354839,0.1370874889687596,0.04591748205700016,587.804355560918
Timor-Leste,Mortalidad_Alta,0.28800000000000003,0.01219904036504723,0.6213892266971885,0.5093285802264549,0.0,0.4585047438330171,0.15443841393989025,0.03588455872099895,492.457669429651
Timor-Leste,Mortalidad_Alta,0.15,0.016703997276997833,0.4703913012375706,0.24536170133911533,0.0,0.3925047438330171,0.5897388740117454,0.029082412919393105,302.736982028369
Togo,Mortalidad_Alta,0.28800000000000003,0.019290880762974978,0.6813792116746547,0.5088966440541771,0.0,0.20165464895635674,0.10159288006386641,0.02289750583036842,898.758154410712
Togo,Mortalidad_Alta,0.322,0.019157725323564103,0.6676157092782029,0.5127827466537007,1.0,0.23218216318785576,0.08923715005867472,0.02417090571285573,939.613373786407
Togo,Mortalidad_Alta,0.312,0.019254677050124153,0.664682738393304,0.5118744524140626,0.0,0.23148387096774195,0.0956673518472955,0.023911284374559222,853.578220263722
Togo,Mortalidad_Alta,0.281,0.018763112063221527,0.6637098504900207,0.5107070981440519,0.0,0.2143491461100569,0.1086582535047233,0.02404940052917753,826.260654099894
